rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/1170009-conversations_with_god,Conversations With God,Josh Rosenblatt,False,Rotten,Rotten,2006,Corny and harmless.,male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.25}",0.25
m/bonhoeffer,Bonhoeffer,Cherryl Dawson and Leigh Ann Palone,False,Fresh,Rotten,2003,"With this much intrigue and planning, passion and conviction, political and religious controversy, this story should have been riveting, but it's not.",unknown,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.25}",0.25
m/augustine_2012,Augustine,Ben Sachs,True,Fresh,Rotten,2013,The psychosexual drama plays out beneath the surface -- the movie is so understated it sometimes feels inert.,male,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.25}",0.25
m/10_questions_for_the_dalai_lama,10 Questions for the Dalai Lama,Ty Burr,True,Fresh,Fresh,2007,"One comes away from 10 Questions emboldened, energized, and sadder -- aware that peace remains so radical a concept that most of us aren't yet worthy of it.",male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.163, 'neu': 0.646, 'pos': 0.191, 'compound': 0.2486}",0.2486
m/black_nativity,Black Nativity,James White,False,Rotten,Rotten,2013,"Despite the odd rip-roaring tune and some sturdy performances, this yuletide tale is as memorable as last year's sprouts.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.2411}",0.2411
m/1017021-quo_vadis,Quo Vadis?,Jonathan Rosenbaum,True,Fresh,Fresh,2001,"MGM's opulent version of ancient Rome circa 1951, with Peter Ustinov at his most whimsical doing honors as the mad Nero.",male,"['Classics', 'Documentary', 'Drama', 'Special Interest', 'Romance', 'Faith & Spirituality']","{'neg': 0.121, 'neu': 0.683, 'pos': 0.196, 'compound': 0.2398}",0.2398
m/amen,Amen,Geoffrey Macnab,False,Fresh,Rotten,2002,A handsomely shot but stolid drama.,male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.672, 'pos': 0.328, 'compound': 0.2382}",0.2382
m/black_nativity,Black Nativity,Neil Pond,False,Rotten,Fresh,2013,"This modest little feel-good movie won't contend for any major awards (unlike Whitaker's other movie this year, 'The Butler'), but its heart is in the right place.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.038, 'neu': 0.891, 'pos': 0.071, 'compound': 0.2325}",0.2325
m/black_robe,Black Robe,Roger Ebert,True,Fresh,Rotten,2000,"Black Robe is a film of enormous interest for those who care about the early history of Europeans in North America, but for ordinary moviegoers it will be very tough going.",male,"['Action & Adventure', 'Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.066, 'neu': 0.811, 'pos': 0.123, 'compound': 0.2289}",0.2289
m/brother_sun_sister_moon,"Brother Sun, Sister Moon (Fratello sole, sorella luna)",Steve Crum,False,Rotten,Rotten,2008,"Way overwrought Zeffirelli work, pretty much lost since its debut in 1973.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.148, 'neu': 0.645, 'pos': 0.206, 'compound': 0.2263}",0.2263
m/1170009-conversations_with_god,Conversations With God,Frank Swietek,False,Rotten,Rotten,2006,"Bomides of the most banal sort...If you don't already belong to the choir, the preaching isn't likely to make much of an impression.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.921, 'pos': 0.079, 'compound': 0.2263}",0.2263
m/black_nativity,Black Nativity,Michael Phillips,True,Rotten,Fresh,2013,"Whitaker's performance is the rock here. Even when the confrontations and evasions get a little ridiculous, he's neither wholly saint nor sinner, but something like a human being.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.113, 'neu': 0.777, 'pos': 0.11, 'compound': 0.2255}",0.2255
m/1170009-conversations_with_god,Conversations With God,Jim Slotek,False,Rotten,Rotten,2006,An amateurishly assembled movie-of-the- week-calibre feature with little dramatic energy for the depiction of a life-changing epiphany.,male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.892, 'pos': 0.108, 'compound': 0.2075}",0.2075
m/1125461-luther,Luther,John Beifuss,False,Rotten,Fresh,2003,A throwback to the days when such movies as 'A Man for All Seasons' tackled big religious ideas in the context of significant historical events...,male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2023}",0.2023
m/amen,Amen,Ken Fox,False,Fresh,Fresh,2003,"About as subtle as a hammer blow to the skull and marred by a heedless mixture of fact and fiction, Costa-Gavras's latest exercise in historical awareness-raising nevertheless dramatizes an important real-life story.",male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.942, 'pos': 0.058, 'compound': 0.2023}",0.2023
m/1125461-luther,Luther,Susan Walker,True,Rotten,Rotten,2004,Luther is rarely presented as anything other than a preacher. He preaches even in casual conversation.,female,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.2023}",0.2023
m/black_nativity,Black Nativity,Marc Mohan,False,Rotten,Rotten,2013,"Directed as if it were an after-school special, with listless performances and musical numbers (Mary J. Blige shows up as a platinum-wigged congregant), ""Black Nativity"" is as simple and condescending as Hughes' work was complex and demanding.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.049, 'neu': 0.881, 'pos': 0.07, 'compound': 0.2023}",0.2023
m/act_of_god,Act of God,Dorothy Woodend,False,Fresh,Fresh,2017,"For a documentary that's ostensibly about people being struck by lightning, it's a quiet and deeply philosophical treatise, filled with subtle grace and mortal agonies, often occurring side by side.",female,"['Art House & International', 'Documentary', 'Faith & Spirituality']","{'neg': 0.065, 'neu': 0.844, 'pos': 0.091, 'compound': 0.2023}",0.2023
m/1194589-heart_of_the_beholder,Heart of the Beholder,Ryan Cracknell,False,Fresh,Rotten,2005,"Clear, to the point but not entirely grabbing.",mostly_male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.2023}",0.2023
m/bonhoeffer,Bonhoeffer,Martin Scribbs,False,Fresh,Fresh,2004,"Bonhoeffer doesn't probe as deeply as one might like into the details and implications of his theology, but is an invaluable study of a man of conscience.",male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.1901}",0.1901
m/black_nativity,Black Nativity,Jackie K. Cooper,False,Rotten,Rotten,2013,Jennifer Hudson sings like an angel but the movie is not up to that level storywise.,andy,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.1901}",0.1901
m/1125461-luther,Luther,Roger Ebert,True,Rotten,Rotten,2003,"... I anticipated that Luther himself would be an inspiring figure, filled with the power of his convictions. What we get is an apologetic outsider with low self-esteem, who reasons himself into a role he has little taste for.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.053, 'neu': 0.877, 'pos': 0.07, 'compound': 0.1779}",0.1779
m/1125461-luther,Luther,Bob Strauss,False,Rotten,Rotten,2003,"If this movie succeeds at anything, it's being as messy as the Reformation itself.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.141, 'neu': 0.678, 'pos': 0.181, 'compound': 0.1779}",0.1779
m/amen,Amen,Jeff Vice,False,Fresh,Rotten,2003,"It's so inert, so slow-moving that it seems at least twice as long as it really is, and it manages to waste a potentially fascinating premise.",male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.096, 'neu': 0.785, 'pos': 0.119, 'compound': 0.1779}",0.1779
m/augustine_2012,Augustine,Kelly Vance,False,Fresh,Fresh,2013,"Worthwhile but fairly routine ""19th-century science"" drama.",mostly_female,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.1779}",0.1779
m/amen,Amen,Marc Mohan,False,Fresh,Fresh,2003,Costa-Gavras tells this heartbreaking tale of lost opportunity with an emotional restraint that makes it all the more powerful.,male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.213, 'neu': 0.513, 'pos': 0.275, 'compound': 0.1761}",0.1761
m/1125461-luther,Luther,Dragan Antulov,False,Rotten,Fresh,2005,"even with apparent lack of objectivity, LUTHER proves to be more interesting and more accurate depiction of history than anything recently produced by Hollywood",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.084, 'neu': 0.806, 'pos': 0.11, 'compound': 0.1761}",0.1761
m/8-the-mormon-proposition,8: The Mormon Proposition,Fr. Chris Carpenter,False,Fresh,Fresh,2010,"The unrelenting attack on the LDS church in the documentary lets other churches and religious groups off the hook...The Mormons did not and could not secure (Prop 8's) passage all by themselves, but the film makes it look like they did.",unknown,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.08, 'neu': 0.848, 'pos': 0.073, 'compound': 0.1734}",0.1734
m/1021015-ten_commandments,The Ten Commandments,Variety Staff,True,Fresh,Fresh,2007,DeMille remains conventional with the motion picture as an art form. The eyes of the onlooker are filled with spectacle. Emotional tug is sometimes lacking.,unknown,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.1531}",0.1531
m/amen,Amen,Eric Henderson,False,Fresh,Fresh,2003,"Though such elements might chip away somewhat at Amen's seriousness of intent, they do add fire to the stimulating drama.",male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.103, 'neu': 0.728, 'pos': 0.17, 'compound': 0.144}",0.144
m/ayurveda_the_art_of_being,Ayurveda: the Art of Being,Dave Kehr,True,Rotten,Rotten,2002,Alternative medicine obviously has its merits ... but Ayurveda does the field no favors.,male,"['Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality', 'Sports & Fitness']","{'neg': 0.154, 'neu': 0.606, 'pos': 0.24, 'compound': 0.1406}",0.1406
m/1010555-inherit_the_wind,Inherit the Wind,Christopher Null,False,Fresh,Fresh,2001,Inherit the Wind is well crafted and can entertain even the most jaded of modern audiences.,male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.143, 'neu': 0.641, 'pos': 0.217, 'compound': 0.1298}",0.1298
m/augustine_2012,Augustine,Godfrey Cheshire,True,Fresh,Fresh,2013,"Ultimately, while this character-based drama proves consistently engrossing, it leaves various pertinent and fascinating issues frustratingly unexplored.",male,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.14, 'neu': 0.698, 'pos': 0.163, 'compound': 0.128}",0.128
m/1170009-conversations_with_god,Conversations With God,John P. McCarthy,False,Rotten,Rotten,2006,"What Walsch's message ultimately amounts to is for theologians and consumers to decide, but this uninspired presentation certainly drains it of some mystery and risks turning his writings into the ultimate self-help guide.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.072, 'neu': 0.844, 'pos': 0.084, 'compound': 0.1154}",0.1154
m/1011626-king_of_kings,King of Kings,Variety Staff,True,Fresh,Fresh,2007,"Director Nicholas Ray has brooded long and wisely upon the meaning of his meanings, has planted plenty of symbols along the path, yet avoided the banalities of religious calendar art.",unknown,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.072, 'neu': 0.843, 'pos': 0.084, 'compound': 0.1027}",0.1027
m/1021015-ten_commandments,The Ten Commandments,Matt Brunson,False,Fresh,Rotten,2020,"Staggering as spectacle and inspirational as a Biblical tale, but it has to labor mighty hard to overcome the lamentable dialogue (""Oh, Moses, Moses, you stubborn, splendid, adorable fool!"") and the poor acting by virtually all of its leading players.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.227, 'neu': 0.566, 'pos': 0.206, 'compound': 0.1007}",0.1007
m/1011626-king_of_kings,King of Kings,David Parkinson,False,Fresh,Fresh,2008,Jeffrey Hunter is less Saviour of the Christian faith and more anti-hero with many very human doubts and concerns.,male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.111, 'neu': 0.763, 'pos': 0.126, 'compound': 0.0828}",0.0828
m/augustine_2012,Augustine,A.O. Scott,True,Fresh,Fresh,2013,"Ms. Winocour is not inclined to turn ""Augustine"" into a neatly moralized fable of a predator and his victim. Rather, the film is what might be called a melodrama of transference ...",unknown,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.067, 'neu': 0.857, 'pos': 0.076, 'compound': 0.0772}",0.0772
m/black_narcissus,Black Narcissus,Michael Sragow,True,Fresh,Fresh,2015,This is a landmark of Hollywood-on-Thames trompe-l'oeil.,male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.0772}",0.0772
m/1125461-luther,Luther,Richard Roeper,True,Rotten,Rotten,2003,Luther is a film that you know will end with one of those codas telling us what a profound life he led. But the movie itself just doesn't leave that kind of footprint.,male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.961, 'pos': 0.039, 'compound': 0.0572}",0.0572
m/1170009-conversations_with_god,Conversations With God,Laura Kelly,False,Rotten,Rotten,2006,"Me: I'm a little embarrassed to say this, God, since you're featured prominently ... I don't really recommend this film. God: (Sigh) Just between you and me, if I were in line at the multiplex I'd buy a ticket for Scorsese's The Departed myself.",female,"['Drama', 'Faith & Spirituality']","{'neg': 0.1, 'neu': 0.795, 'pos': 0.105, 'compound': 0.0557}",0.0557
m/10002635-bridge_of_san_luis_rey,The Bridge of San Luis Rey,Peter Howell,True,Rotten,Rotten,2005,"As a director, McGuckian is overwhelmed by the immensity of her cast, and her misguided attempt to make a Hollywood epic on a European production budget.",male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.0516}",0.0516
m/8-the-mormon-proposition,8: The Mormon Proposition,Maitland McDonagh,False,Fresh,Fresh,2010,Impassioned documentary chronicles the successful 2008 Mormon campaign to make gay marriage illegal in California.,unknown,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.176, 'neu': 0.637, 'pos': 0.186, 'compound': 0.0516}",0.0516
m/augustine_2012,Augustine,Elizabeth Weitzman,True,Fresh,Fresh,2013,"[A] somber, intelligent period drama ...",female,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.286, 'neu': 0.408, 'pos': 0.306, 'compound': 0.0516}",0.0516
m/augustine_2012,Augustine,Tom Long,True,Fresh,Rotten,2013,"By the film's end, it's clear what Augustine is running from, but it's hard to grasp where she was in the first place.",male,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.066, 'neu': 0.861, 'pos': 0.074, 'compound': 0.0516}",0.0516
m/amen,Amen,Lou Lumenick,True,Fresh,Rotten,2003,"While Amen works as a history lesson, it's less effective as a thriller, since the outcome is sadly all too well-known.",mostly_male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.123, 'neu': 0.704, 'pos': 0.173, 'compound': 0.037}",0.037
m/1011028-jesus_christ_superstar,Jesus Christ Superstar,John A. Nesbit,False,Rotten,Fresh,2003,"Like a baptism by fire, Jesus Christ Superstar rarely leaves the viewer in lukewarm waters",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.142, 'neu': 0.71, 'pos': 0.148, 'compound': 0.0258}",0.0258
m/brother_sun_sister_moon,"Brother Sun, Sister Moon (Fratello sole, sorella luna)",Roger Ebert,True,Rotten,Rotten,2004,"Brother Sun, Sister Moon is a big, limp Valentine of a movie, filled with an excess of sweetness and light. What a shame.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.128, 'neu': 0.741, 'pos': 0.132, 'compound': 0.0258}",0.0258
m/1011028-jesus_christ_superstar,Jesus Christ Superstar,Don Druker,True,Rotten,Rotten,2008,"The music quickly becomes monotonous, and the operatic dialogue is silly right from the start.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.0258}",0.0258
m/amen,Amen,J. Hoberman,True,Fresh,Fresh,2003,Costa-Gavras provides a post-war postscript to make clear that honesty is punished; cynicism survives.,unknown,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.278, 'neu': 0.439, 'pos': 0.283, 'compound': 0.0258}",0.0258
m/1010555-inherit_the_wind,Inherit the Wind,Dennis Schwartz,False,Fresh,Fresh,2007,"Tracy and March turn in superlative performances, each trying to upstage the other.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10002635-bridge_of_san_luis_rey,The Bridge of San Luis Rey,Lou Lumenick,True,Rotten,Rotten,2005,An endless powdered-wigs-and-feathered-pen slog.,mostly_male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/ayurveda_the_art_of_being,Ayurveda: the Art of Being,Geoff Pevere,True,Rotten,Fresh,2003,A film that takes you inside the rhythms of its subject: You experience it as you watch.,male,"['Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality', 'Sports & Fitness']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1021014-ten_commandments,The Ten Commandments,Rich Cline,False,Fresh,Fresh,2004,pure spectacle,mostly_male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1021014-ten_commandments,The Ten Commandments,Sean Axmaker,False,Fresh,Fresh,2011,"DeMille's trademark sensibility aside, the two sections illustrate what the director gave up in his transformation into epic moviemaker.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1125461-luther,Luther,Jack Mathews,True,Rotten,Rotten,2003,"Deadly material, full of self-righteousness and devoid of balance.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1021015-ten_commandments,The Ten Commandments,Eric Henderson,False,Fresh,Fresh,2004,"My, how times have changed!",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/black_nativity,Black Nativity,Wesley Morris,True,Rotten,Rotten,2013,All of Black Nativity proceeds with sort of clumsy obviousness.,male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1125461-luther,Luther,John Anderson,True,Rotten,Fresh,2003,"An informative immersion in the history of both Catholic and Protestant churches, and a rather refreshing take on medieval morality.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/black_nativity,Black Nativity,Calum Marsh,True,Rotten,Rotten,2013,"By the time the credits rolled, my eyes were sore from all the rolling.",andy,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.147, 'neu': 0.706, 'pos': 0.147, 'compound': 0.0}",0.0
m/1021015-ten_commandments,The Ten Commandments,Jeffrey M. Anderson,False,Fresh,Fresh,2004,"DeMille's film fairly bursts with color and hugeness, even when the characters sit around on one set and talk at one another -- which happens a lot.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1017021-quo_vadis,Quo Vadis?,Variety Staff,True,Fresh,Fresh,2011,Quo Vadis is a super-spectacle in all its meaning.,unknown,"['Classics', 'Documentary', 'Drama', 'Special Interest', 'Romance', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/black_nativity,Black Nativity,Max Nelson,False,Rotten,Rotten,2013,"To my eyes, Black Nativity is the cinematic equivalent of a Christmas tree ornament: shiny, hollow, sheathed in decorative, artificial linings, mass-produced and, given the cost of today's movie theater tickets, overpriced.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1021015-ten_commandments,The Ten Commandments,John A. Nesbit,False,Fresh,Fresh,2004,Is there anyone who can picture Moses without thinking of Heston dramatically lifting his staff to part the Red Sea?,male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bonhoeffer,Bonhoeffer,Ken Fox,False,Fresh,Fresh,2003,"While material is well-researched and informative, the presentation is dry.",male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1125461-luther,Luther,Moira MacDonald,True,Rotten,Fresh,2003,"Engrossing, as much for its history lesson as for its filmmaking.",female,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1021015-ten_commandments,The Ten Commandments,Philip Martin,False,Fresh,Fresh,2005,...there is something touching in the mechanical hauteur of some of the performances.,male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1010555-inherit_the_wind,Inherit the Wind,Lori Hoffman,False,Fresh,Fresh,2007,An all time classic,female,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1125461-luther,Luther,Ellen Fox,True,Rotten,Fresh,2003,"The film short-hands a lot of stuff, but it's gripping for a while.",female,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/brother_sun_sister_moon,"Brother Sun, Sister Moon (Fratello sole, sorella luna)",Don Druker,True,Rotten,Rotten,2015,Soft-focus spiritual gunk.,male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10002635-bridge_of_san_luis_rey,The Bridge of San Luis Rey,Lisa Rose,True,Rotten,Rotten,2005,"Audiences may wonder why a picture with Robert De Niro, Kathy Bates and Harvey Keitel would be so bereft of hype. After you've endured the film, all 120 airless minutes, you'll understand the rationale behind the quiet release.",female,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1125461-luther,Luther,Jules Brenner,False,Rotten,Rotten,2003,narrative elements don't dare go beyond canonical bounds,male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1017021-quo_vadis,Quo Vadis?,Ian Nathan,False,Fresh,Fresh,2011,Enough large-scale spectacle scenes to outweigh the inevitable religiose sludge that creeps in between them.,male,"['Classics', 'Documentary', 'Drama', 'Special Interest', 'Romance', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1170009-conversations_with_god,Conversations With God,Michael Phillips,True,Rotten,Rotten,2006,The film treats its subject to a hagiography rather than a dramatization.,male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/black_nativity,Black Nativity,Brad Keefe,False,Rotten,Rotten,2014,To call it preachy isn't necessarily a critique; the entire film is essentially built around a closing sermon.,male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1125461-luther,Luther,Larry Carroll,False,Rotten,Rotten,2003,Till's movie is most notable for achieving the impossible: making Martin Luther's story into a snooze fest.,male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/black_nativity,Black Nativity,Lou Lumenick,True,Rotten,Rotten,2013,"A family-friendly, Hallmark Channel-ready musical dramatic fable whose plot more closely resembles Spike Lee's ""Red Hook Summer.''",mostly_male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/black_narcissus,Black Narcissus,Fernando F. Croce,False,Fresh,Fresh,2013,The Archers at their most carnal-bonkers-sublime,male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/black_narcissus,Black Narcissus,Tim Dirks,False,Fresh,Fresh,2019,"Black Narcissus (1947) is a provocative, dazzling and rich-colored psychological-religious and sexual drama from the legendary partnership duo of the 'Archers': British director Michael Powell and scriptwriter Emeric Pressburger.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1170009-conversations_with_god,Conversations With God,Ann Hornaday,True,Rotten,Rotten,2006,There's nothing particularly objectionable about the film (other than its inert movie-of-the-week structure) until Walsch takes his God-spokesman role too far in the final act.,female,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1011028-jesus_christ_superstar,Jesus Christ Superstar,Film4 Staff,False,Rotten,Rotten,2003,"[A] rather tedious, if flamboyant affair.",unknown,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/black_narcissus,Black Narcissus,Christopher Long,False,Fresh,Fresh,2010,Colonial hubris nunsploitation = an unforgettable movie.,male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10002635-bridge_of_san_luis_rey,The Bridge of San Luis Rey,William Arnold,False,Rotten,Rotten,2005,None of the performances work.,male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1125461-luther,Luther,Pablo Villaça,False,Rotten,Fresh,2005,"Interessante por natureza (o tema  fascinante), o filme perde pontos pela frieza da narrativa e por simplificar idias e alguns acontecimentos fundamentais na vida de Lutero.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/black_narcissus,Black Narcissus,Peter Bradshaw,True,Fresh,Fresh,2010,"Run, don't walk to see this 1947 classic from Michael Powell and Emeric Pressburger.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1011626-king_of_kings,King of Kings,Kevin Carr,False,Fresh,Fresh,2013,works as a historical epic,male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/black_narcissus,Black Narcissus,Jeffrey M. Anderson,False,Fresh,Fresh,2006,You could say it's the most sensual nun movie ever made.,male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
