rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list
m/agent_cody_banks,Agent Cody Banks,Susan Granger,False,Rotten,Fresh,2003,"Director Harald Zwart and his team of writers score with fast-paced fun, if scant originality.",female,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,John Venable,False,Rotten,Fresh,2003,"As unoriginal as it is, it's still watchable. Wait to rent it.",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Guylaine Cadorette,False,Rotten,Rotten,2003,Its likeable cast and characters make this pic a tolerable undertaking.,female,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Paul West,False,Rotten,Rotten,2003,"Muniz and Duff have a huge following, but they're at the service of endless Meet Cutes and a violent finale that could easily be dubbed 'Explosion Parade.'",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Stephen Cole,True,Rotten,Fresh,2003,Kids attending Agent Cody Banks won't need candy. The film itself is a 90-minute sugar rush.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,John Monaghan,True,Rotten,Rotten,2003,So slick and preprogrammed that even its preteen audience may dismiss it as formula.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,David Sterritt,False,Rotten,Rotten,2003,The repetitious script -- cobbled together by no fewer than five writers -- shows interest in nothing beyond action-centered plot gimmicks and tame romantic shenanigans.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Desson Thomson,True,Rotten,Rotten,2003,"This movie is so wearying in its mediocrity, the inappropriate Ronica almost registers as dramatic relief. I said almost.",unknown,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Rita Kempley,True,Rotten,Rotten,2003,"Sorely lacking in suspense, humor or originality, Agent Cody Banks aspires to the lowest rung of the peanut gallery.",female,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Megan Lehmann,True,Rotten,Rotten,2003,"Illogical, thrown-together claptrap.",female,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Roger Ebert,True,Rotten,Rotten,2003,"The movie will be compared with the two Spy Kids pictures, and looks more expensive and high-tech but isn't as much fun.",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Sean P. Means,False,Rotten,Rotten,2003,"It's not smart enough or exciting enough to be an action movie, and it lacks the childlike goofiness that the Spy Kids franchise has by the boatload.",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,MaryAnn Johanson,False,Rotten,Rotten,2003,Uninspired and unabashed rip-off of Spy Kids.,unknown,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Dan Lybarger,False,Rotten,Rotten,2003,This juvenile take on the James Bond films feels more like a heavily watered-down vodka martini than a genuine offering for kids.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Cherryl Dawson and Leigh Ann Palone,False,Rotten,Rotten,2003,"The adults may have some problems getting excited about this movie, but it's entertaining for the kids.",unknown,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Eric D. Snider,False,Rotten,Rotten,2003,"Unfortunately for Agent Cody Banks, someone already made a movie about spy kids, and it was called 'Spy Kids.'",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,David Noh,False,Rotten,Fresh,2003,One of the more satisfying youth romps in recent memory.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Linda Cook,False,Rotten,Rotten,2003,A high element of sleaze and a low element of intelligence.,female,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Susannah Gora,False,Rotten,Rotten,2003,"Believe it or not, the action sequences are pretty darn great, from nicely choreographed fights (against school bullies, of course) to nail-biting chases on snowboards.",female,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Beth Jones,False,Rotten,Rotten,2003,"This sure isn't a movie for kids. Director Harald Zwart is obsessed with Angie Harmon's cleavage. It's as if he couldn't decide whether to rip off James Bond or ""The Graduate.""",female,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Richard Roeper,True,Rotten,Rotten,2003,"Agent Cody Banks has a TV movie feel to it. The special effects are kind of hokey, the jokes pretty lame and the stunts looked like they're performed by stunt performers.",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Mark Dujsik,False,Rotten,Rotten,2003,Fairly typical and overly gadget-oriented spy business.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Jeffrey Westhoff,False,Rotten,Fresh,2003,"In this generation of family-friendly secret agents, Cody Banks is agreeably entertaining, better than the first Spy Kids, not as good as the second and not nearly as clever as Cats & Dogs.",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Forrest Hartman,False,Rotten,Rotten,2003,"The premise and the casting are pure kids' stuff, but Zwart and company have littered the film with enough adult images to merit a PG-13 rating.",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Brian Webster,False,Rotten,Rotten,2003,"Every fun moment is cancelled out by an unimpressive action scene, or the painful over-acting of several cast members.",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Frank Ochieng,False,Rotten,Rotten,2003,"Although director Harald Zwart does fortify this intentionally cheesy high-tech showcase with a sledgehammer of energetic flair and silliness, his juiced-up narrative cannot overcome the inevitable comparisons to the far superior Spy Kids flicks.",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,John R. McEwen,False,Rotten,Rotten,2003,...Presents passable entertainment for most anyone under 12-but that's about it.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Irene Ferris,False,Rotten,Fresh,2003,"There's just something about Muniz. He's so gosh darn cute with those big, blue, sincere eyes.",female,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Andrea Chase,False,Rotten,Fresh,2003,"When [Muniz's] Cody gets close to a girl, there is an eager terror on his face and in his body language that hits the adolescence angst nail squarely on the head.",female,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Josh Gilchrist,False,Rotten,Rotten,2003,"Will kids enjoy this? Well, does a child like candy?",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Rich Cline,False,Rotten,Fresh,2003,Has a surprisingly grown-up feel to it ... which makes it more entertaining for everyone watching.,mostly_male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Wesley Lovell,False,Rotten,Rotten,2003,A childish version of the James Bond story about an awkward teen thrust into a mission to save the world.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Sara Michelle Fetters,False,Rotten,Rotten,2003,"As such, it's not too bad. Sure there's an over-familiarity at this point in regards to secret agent teenagers, but Muniz is such an affable presence I can honestly say I was reasonably entertained much of the way.",female,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Jamie Russell,True,Rotten,Fresh,2003,"Never quite as funny as it could have been, Agent Cody Banks is nevertheless far too genial to dislike.",mostly_female,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Nick Rogers,False,Rotten,Rotten,2003,"It's as though for every good idea the movie has, someone from the writing committee jumped in and said, 'Yeah, but let's put a fart joke right after that.'",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Matthew Turner,False,Rotten,Fresh,2003,Muniz is an extremely likeable actor and the fact that Banks is meant to be pathologically shy around girls offers a handy point of identification for its target audience.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Pablo Villaça,False,Rotten,Rotten,2003,"Se voc quer conhecer jovens espies que realmente meream sua ateno, as melhores opes ainda so os dois Pequenos Espies e o tenso Os Heris No Tm Idade.",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,John J. Puccio,False,Rotten,Rotten,2003,"...Cody Banks is a little older than the Spy Kids and, consequently, more into the girl thing. I'm not sure it improves the picture.",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Robert Roten,False,Rotten,Fresh,2003,An enjoyable kid spy spoof with likeable characters.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Harry Guerin,False,Rotten,Rotten,2003,"This may be a case of mission unaccomplished, but the future looks brighter for Cody Banks than it does for Austin Powers.",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Josh Bell,False,Rotten,Rotten,2003,A formulaic Hollywood 'crowd-pleaser' that can be summed up in three words ('Teenage James Bond!').,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Ian Mantgani,False,Rotten,Rotten,2003,"The movie is bouncy and colourful, and cheesy in a nice way, but it outstays its welcome in the last half hour.",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Geoff Andrew,True,Rotten,Fresh,2006,"Zwart pulls out enough stops in action sequences involving jet-propelled skateboards, stunt drives and mountain rescues to keep the ball rolling nicely.",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Steven Snyder,False,Rotten,Rotten,2006,A bland and condescending adaptation of an adult action film for a younger audience.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Dan Jardine,False,Rotten,Rotten,2007,"Dreadful, witless and pointless.",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Urban Cinefile Critics,False,Rotten,Fresh,2008,"Muniz and Duff seem to be two perfectly normal teenagers thrown in the midst of an elaborate fantasy, and they pull it off beautifully.",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Nell Minow,False,Rotten,Fresh,2010,"Only a kid could love it, but they do.",female,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,James Plath,False,Rotten,Fresh,2016,"The Bond films never feel dated, and neither does Agent Cody Banks. It still plays well, and for that credit the special effects that compare favorably to today's films and the fact that high school never seems to change.",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks,Agent Cody Banks,Richard Propes,False,Rotten,Rotten,2020,I have a feeling Muniz could have done much more with this role under the right director and with a better script.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Keith Uhlich,False,Rotten,Rotten,2004,The John Wayne Gacy of films.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Michael Brody,False,Rotten,Rotten,2004,What good is saving the world if you can barely save yourself?,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Frank Swietek,False,Rotten,Rotten,2004,"This uninspired, maladroit entry should insure that 'Cody' won't be bankable for long, and that his days as a cinematic 'Agent' are numbered.",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Rob Blackwelder,False,Rotten,Rotten,2004,Clearly nobody involved with Agent Cody Banks 2 cared if it was any good at all. They just cared about cranking it out before the first movie's shelf life expired.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Scott Brown,True,Rotten,Rotten,2004,"There's just too much spy in young Cody, and too little kid.",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Claudia Puig,True,Rotten,Rotten,2004,Agent Cody Banks 2: Destination London is simply not worth the trip.,female,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Ellen Kim,False,Rotten,Rotten,2004,"Try as it might, this glossy action adventure isn't nearly as clever as the Spy Kids franchise.",female,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Sue Pierman,False,Rotten,Fresh,2004,"Director Kevin Allen, who has more acting than directing credits under his belt, does an admirable job of keeping the pace fast enough that kids are entertained and parents aren't checking their watches every five minutes.",female,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Scott Craven,True,Rotten,Rotten,2004,This is as joyless a spy caper as one could devise.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,John Venable,False,Rotten,Rotten,2004,"Zzzzzzzzzzz, [drool] zzzzzzzz.",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Dave Kehr,True,Rotten,Rotten,2004,The subversive humor that occasionally brightened Agent Cody Banks is absent from this sophomore effort.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Scott Foundas,True,Rotten,Fresh,2004,"Muniz's considerable charm keeps things moving along briskly, and there's more than enough here to keep pic's target audience engaged.",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Chris Hewitt,False,Rotten,Rotten,2004,"The story is nothing special -- you could skip the first hour of Cody 2 and not miss a thing, since this is the sort of plot that TV's Kim Possible would get to the bottom of in less than half an hour.",mostly_male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Sherri Winston,False,Rotten,Fresh,2004,Agent Cody Banks 2: Destination London is pure fun.,female,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,David Hiltbrand,True,Rotten,Rotten,2004,Muniz is quite winning as a plucky teen who is constantly being thrown into situations over his head. But the usually reliable Anthony Anderson e-mails in his performance as Cody's handler.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Jan Stuart,True,Rotten,Rotten,2004,A nonsuspenseful and painfully unfunny series of comic stunts that try to have sport with the image of the garrulous American abroad.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Nell Minow,False,Rotten,Fresh,2004,A moderately cute action comedy that will satisfy its target audience of 8-14-year-olds.,female,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Frank Ochieng,False,Rotten,Rotten,2004,disposable kid-driven vehicle that has no unique spark or sense of imagination. Destination London is one interminable mission that definitely needs to be aborted,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Jon Strickland,False,Rotten,Rotten,2004,The first Cody Banks worked by playing on the immense gap between secret-agent sophistication and hormonal teenage awkwardness; volume 2 never finds a similar conceit to milk.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Michael Rechtshaffen,True,Rotten,Rotten,2004,The teen Bond's latest mission finds the would-be franchise creatively Banks-rupt.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Nancy Churnin,True,Rotten,Rotten,2004,"So, will your kids like this same old song with British scenery? Possibly, if they liked the last one, but a little less-so.",female,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Allison Benedikt,True,Rotten,Rotten,2004,"Malcolm loyalists are too sophisticated for this simple script, and fans of the spy genre have so many better options.",female,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Jeff Otto,False,Rotten,Rotten,2004,"If your kid has recently suffered brain damage or undergone a frontal lobotomy, they probably still won't be fooled by this cookie-cutting, lifeless drudge.",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Ed Gonzalez,False,Rotten,Rotten,2004,That the perpetually leering thugs look like child pornographers is almost beside the point; more problematic is the rampant racism.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Scott Nash,False,Rotten,Rotten,2004,Agent Cody Banks: Destination Forgotten Screen Character (hopefully!),male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Rich Cline,False,Rotten,Rotten,2004,"Does the unforgivable, condescending to its audience as if the kids wouldn't get it unless everything was laid out on a plate.",mostly_male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,M.E. Russell,False,Rotten,Rotten,2004,"Dumbed-down, low-fi sequel to a movie that wasn't all that bright to begin with.",unknown,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Dan Via,True,Rotten,Rotten,2004,"Kids should be reasonably diverted for a couple of hours, but odds are they'll have forgotten the whole thing by the next morning.",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Ethan Alter,False,Rotten,Rotten,2004,A dud that serves up few laughs and fewer thrills.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Susan Walker,True,Rotten,Fresh,2004,"Here's just about everything a 6-year-old spy would hope to find in a kiddie-espionage flick, with just a twinge of romance, but nothing serious to interrupt Cody's undoubtedly continuing career.",female,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Moira MacDonald,True,Rotten,Rotten,2004,"Kids may well find the film diverting, but there's just not a lot of creativity or energy here.",female,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Walter V. Addiego,True,Rotten,Rotten,2004,"The same young teens who cozied up to the first picture will probably enjoy the sequel, but it won't win many new fans.",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,David Elliott,False,Rotten,Fresh,2004,The menu of Saturday daytime entertainment is served a bit more sharply than by the last Spy Kids romp.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Sarah Chauncey,False,Rotten,Rotten,2004,"Although Muniz still has his Tiger Beat looks, his performance is worse than phoned in -- it's text messaged.",female,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Gary Thompson,False,Rotten,Rotten,2004,An inane sequel.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Jay Boyar,True,Rotten,Rotten,2004,"Even by kiddie-flick standards, this one, directed by Kevin Allen, is astonishingly lame.",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Lou Lumenick,True,Rotten,Rotten,2004,"Agent Cody Banks 2: Destination London should have been stopped at customs -- as family entertainment, it constitutes child abuse.",mostly_male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Elizabeth Weitzman,True,Rotten,Fresh,2004,"With lots of cool gadgets, plenty of silliness and a clever concept guaranteed to appeal to preteens, this should be an unflagging, high-octane romp.",female,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Kevin Thomas,True,Rotten,Fresh,2004,As ingenious and lively as the original film.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Valerie Kuklenski,False,Rotten,Rotten,2004,They are evil and they must be stopped. They being studio production executives who gleefully greenlight a sequel to an OK kid-targeted adventure movie just because they are blinded by flashing dollar signs.,female,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Liz Braun,False,Rotten,Fresh,2004,"A speedy, gadget-filled adventure with the same overall innocence that will attract parents and children.",female,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Liam Lacey,True,Rotten,Rotten,2004,"After 90 minutes of diligently searching the premises of ACB2, no evidence of mass entertainment can be found.",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,John Monaghan,True,Rotten,Rotten,2004,"Director Kevin Allen offers a lot more gadgets in Cody 2, but surprisingly little in the way of memorable action.",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Jeff Vice,False,Rotten,Rotten,2004,"This supposed action-comedy is so staggeringly unfunny, unoriginal and uninspired that its title should have been Agent Cody Banks 2: Contractually Obligated Sequel.",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Roger Ebert,True,Rotten,Rotten,2004,"Apart from funny supporting work by the inventor of the Mind Control and the guy in the 'Q' role, the movie is pretty routine.",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Janice Page,True,Rotten,Rotten,2004,"No matter how adorable you think Muniz is, it's becoming increasingly hard to buy him as a socially inept teenager/spy.",female,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Larry Carroll,False,Rotten,Rotten,2004,Cody Banks 2 is everything you fear in a sequel and more.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Daniel M. Kimmel,False,Rotten,Fresh,2004,Critics expending a lot of energy on how bad [it] supposedly is need to take a deep breath. We're not the target audience for this silly... spy movie [for] the preteen set.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Sean P. Means,False,Rotten,Rotten,2004,May be the dumbest thing associated with Anglo-American intelligence since the sexed-up WMD dossier.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Cherryl Dawson and Leigh Ann Palone,False,Rotten,Rotten,2004,Somebody must have used a mind-control device to convince people this was a movie worth making.,unknown,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Scott Von Doviak,True,Rotten,Rotten,2004,An uninspired caper that gains nothing from picture-postcard London backdrops.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,David Nusair,False,Rotten,Rotten,2004,...content to exist as a movie that holds appeal only for small kids; parents of said kids will no doubt be scratching their eyes out somewhere around the film's midpoint.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Dan Lybarger,False,Rotten,Rotten,2004,The activity sheets they handed out at the screening I attended were more fun than the movie.,male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
m/agent_cody_banks_2_destination_london,Agent Cody Banks 2: Destination London,Pete Croatto,False,Rotten,Rotten,2004,"entertaining, but not enough to make you want to root for the characters",male,"['Action & Adventure', 'Comedy', 'Kids & Family', 'Mystery & Suspense']"
