rotten_tomatoes_link,review_content,movie_title,genre_list
m/13th_warrior,Mr. Crichton may have found the perfect venue for his particular brand of character underdevelopment.,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"Michael Crichton's story is underdeveloped and narrow in range, resulting in a tale more curious for its odd confluence of elements than for their edifying deployment.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"Jerry Goldsmith's rousing score exhibits more personality than any of the actors--or anything else in the film, for that matter.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"""The 13th Warrior"" is a brazen attempt to brand Antonio Banderas as an A-lister with a C-grade script. Failure attends.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"Exciting battle sequences, intriguing period costumes, fascinating cinematography, and stirring background music contribute to the epic nature of 'The 13th Warrior.'",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,Akira Kurosawa's brilliant samurai movies -- especially 1957's Throne of Blood -- are a visual influence. But the script lacks the dignity that infuses Kurosawa's equally blood-thirsty characters.,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/a-galaxy-far-far-away,"To the film's credit its topic supplies a wealth of material, philosophy, and entertainment -- and victim to it, A Galaxy Far Far Away meanders in the wide, overwhelming scope of its course.","A Galaxy Far, Far Away","['Cult Movies', 'Documentary', 'Special Interest', 'Television']"
m/a-galaxy-far-far-away,Triumph the Insult Comic Dog did a far better job - and actually a more sensitive job - with the fans waiting outside for the start of Episode II.,"A Galaxy Far, Far Away","['Cult Movies', 'Documentary', 'Special Interest', 'Television']"
m/a-galaxy-far-far-away,"As Luke once said, what a piece of junk.","A Galaxy Far, Far Away","['Cult Movies', 'Documentary', 'Special Interest', 'Television']"
m/a_woman_a_gun_and_a_noodle_shop,Yimou's overdone compositions lend a cartoonish quality to the proceedings that sap it of most of its punch.,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"This exaggeration of human behavior, with farcical humor based on a flow of ironies and the wages of greed, does its source no favors.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"...Another visual triumph from the celebrated Chinese director, but quirky eye candy of superficial comic-book proportions can go only so far with art-house crowds.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"Photographer Zhao Xiaoding captures the sunsets, his sun turning the sandy hills of the desert a mysterious red.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,When did Zhang Yimou start acting like Jean-Pierre Jeunet?,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"Those with a higher tolerance for bumptious jestering -- from a yipping and mincing Xiao, or Cheng Ye as a bucktoothed jelly-belly -- may, however, cry Masterpiece.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,Zhang Yimou has paid the Coen brothers the highest compliment one filmmaker can pay another.,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"From one great director to another, a Woman, a Gun and a Noodle Shop pays tribute to the Coens by improving their earlier immature work.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,So this is how you follow up the Olympic opening ceremonies!,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"Where the Coen Brothers' film was darkly humorous, Yimou goes for a broad comedy that may not translate to American audiences (crossed eyes and buck teeth used for laughs, for example) and his pace seems draggy.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,Better you should go rent Blood Simple and see what it's all about.,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,Zhang brings little else to the story besides an improved color palette and bad comic timing.,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A fascinating curiosity piece for Coen fans, but ... every performance and every scene pales next to its inspiration.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"Mr. Zhang uncovers the primal, mythic intensity of the story and also changes the tone of its essential nihilism.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"Lacks the Coen brothers' precision, their diabolical game-board cleverness. It's a remake in shaggy outline only.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"The film is all over the place, really, until the plot kicks in, at which point Zhang hits the dimmer and plunges everyone into darkness, even a pair of characters seemingly on hand purely for comic relief.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"That Zhang stages the story as a broad, absurdist comedy, as opposed to the Coens' dark, brooding drama, is another telling point of departure.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"The stars of the show, ultimately, are Zhao Xiaoding's gorgeous cinematography, Tao Jing's evocative sound design and Yimou's choice of otherworldly locations.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,The masterly use of majestic landscapes and expert lensing...make this a beautiful film to watch but the combination of bloody drama and silly comedy take me out of the moment.,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"Whereas the Coens worked with a shoestring budget and emphasized a deadpan sense of humor, Zhang pours on expensive special effects whenever the opportunity for large-scale slapstick presents itself.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"Zhang needs to reconnect with the sensibility -- fierce, principled, humanistic -- that made him one of China's finest film artists.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, a Gun and a Noodle Shop is an easy film to watch and admire, but a hard one to connect with, let alone love.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"An odd, oddly likable hybrid, ""A Woman, a Gun and a Noodle Shop"" is a tribute from Zhang Yimou, arguably the greatest filmmaker of his generation in China...","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"For the Coens, the parable of lust and greed suggested that nothing was certain but death and the battle of the sexes. For Yimou, it's a ghost story of sexual lust and money lust.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"Zhang's version dries out the original's sultriness, trades humid night for arid day, and strains for slapstick.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, a Gun and a Noodle Shop is 95 minutes of not right.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"There are lots of vertiginous high angles and sweeping wide-screen vistas, but they never congeal into a compelling atmosphere.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"There are enough pratfalls and purely physical comedy bits here to populate a Keystone Kops/Three Stooges double feature. While they're intermittently amusing, they don't really feel consistent with the rest of what Zhang is doing with the film.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"In Blood Simple, the cascading confusions lead to moral solitude and death; in Noodle Shop, the foremost misunderstanding involves a character who mistakes the phrase 'must die' for 'moose die.'","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"Its visual brightness and tonal goofiness are far from the darkness of the Coens' noir, and overall not nearly as successful.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"Ever watch a Coen brothers film and think, ""Gee, this would be a lot better if the characters had buck teeth and fell down a lot?""","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,The movie soon devolves into nothing more than a fairly close-to-the-vest adaptation.,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"Don't attempt to remake a Coen brothers movie, especially if you plan to turn the thing into a bizarre concoction of melodrama and slapstick comedy.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"Zhang's early films, especially 1990's Ju Dou, mixed noir-style plotlines with stunning cinematography, and Woman, Gun nicely sets its characters' vividly colored costumes against its barren, hilly landscape.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"The Coens' Loren Visser (M. Emmet Walsh) is cold blooded, but to see the new hitman's method of silent murder will unveil the real noirish heart of darkness.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,This clunker by director Zhang Yimou purports to be a remake of Blood Simple but looks more like a bad imitation of Terry Gilliam.,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"The Coens' original Gothic film noir, wound as tight as a Texas rattlesnake, unravels to the point of amateur slapstick. Though the exterior shots look like Sedona on acid, it's still not worth the, um, trip.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"It takes real chutzpah to challenge the Coen brothers when it comes to stylization in movies, but Chinese director Zhang Yimou has done just that.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"Most will find Noodle all wet--limp, if you will--in Yimou's apparent choice to remake Blood Simple in the style of Raising Arizona.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,An uneasy mix of Coen-style laughs (particularly evident in the big comic close-ups) and Zhang's majestic imagery (in one shot the couple's divorce papers shatter into a burst of confetti).,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"What sounds as though it ought to be delicious winds up, instead, a soggy noodle.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"The main problem with A Woman, a Gun and a Noodle Shop has less to do with its fidelity to the Coen brothers' 1984 original than with director Zhang Yimou's own incompatibility with the material.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, a Gun and a Noodle Shop is great to look at. It's just not much fun to watch.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"It's called A Woman, A Gun and a Noodle Shop, and, although the woman and the gun are bores, the noodles are cool, I guess.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"Zhang piles on his signature visual poetry, but he seems unsure of how to handle the relatively small-scale story.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"Simultaneously frantic and dull, Noodle Shop has no hint of the restraint or meticulous concern with form exhibited in Zhang's earlier blockbusters.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,A whimsical but fizzled experiment.,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A Woman, A Gun and a Noodle Shop is a tipsy wedding of low hijinks and tiptoe-tense suspense stretches.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"Eventually leaves slapstick behind to follow the pattern of cruelty and misapprehension established by 'Blood Simple,' but with arrows and sword thrusts replacing the earlier film's bullets, and stone-faced Sun Honglei as Zhang's MVP.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"A group of shrill, idiotic characters mugging for the camera in front of stunning desert landscapes.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"Heaven knows what inspired Zhang to undertake this nutty project, but the results are, at the least, amusing.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"There is certainly some curio value for cineastes here, but the real mystery is, well, what the heckfire was going through Zhang Yimou's once-brilliant mind when he decided to make this?","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,An interesting interpretation but stick with the original.,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,full review at Movies for the Masses,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"It's a good effort, and any filmmaker about to embark on a remake should consider the director's boldness (Seriously, remaking Blood Simple?! You crazy for this one, Yimou!).","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,Doesn't live up to the 1985 Coen brothers film that inspired it.,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,A valentine from one director to a famous team of others.,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,"...the movie, unlike the majority of contemporary remakes, stands on its own as an original and surprising piece of work.","A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/a_woman_a_gun_and_a_noodle_shop,It is middling Yimou at best.,"A Woman, A Gun and a Noodle Shop (San qiang pai an jing qi) (A Simple Noodle Story) (The First Gun)","['Art House & International', 'Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/angry_red_planet,They don't make 'em like this anymore. It's easy to see why.,The Angry Red Planet,"['Action & Adventure', 'Classics', 'Cult Movies', 'Horror', 'Science Fiction & Fantasy']"
m/angry_red_planet,Very bad special effects mar this only-average s-f excursion. Only the giant rat-bat-whatever creature has any flair.,The Angry Red Planet,"['Action & Adventure', 'Classics', 'Cult Movies', 'Horror', 'Science Fiction & Fantasy']"
m/angry_red_planet,"Gimmicky sci-fi, outer space B-flick.",The Angry Red Planet,"['Action & Adventure', 'Classics', 'Cult Movies', 'Horror', 'Science Fiction & Fantasy']"
m/angry_red_planet,"A science-fiction yarn, not much sillier than most of its competitors.",The Angry Red Planet,"['Action & Adventure', 'Classics', 'Cult Movies', 'Horror', 'Science Fiction & Fantasy']"
m/angry_red_planet,"The results are quite mediocre, although they can be appreciated with some sympathy. [Full Review in Spanish]",The Angry Red Planet,"['Action & Adventure', 'Classics', 'Cult Movies', 'Horror', 'Science Fiction & Fantasy']"
m/at_the_earths_core,"As low budget creature features go, this one's good fun.",At the Earth's Core,"['Action & Adventure', 'Art House & International', 'Cult Movies', 'Science Fiction & Fantasy']"
m/at_the_earths_core,"Doug and the Professor sneak around one strange man-eating vegetable, and there's another one -- which is the original vegetable, photographed from a new angle.",At the Earth's Core,"['Action & Adventure', 'Art House & International', 'Cult Movies', 'Science Fiction & Fantasy']"
m/at_the_earths_core,"Good, old-fashioned rubber-monster movie fun.",At the Earth's Core,"['Action & Adventure', 'Art House & International', 'Cult Movies', 'Science Fiction & Fantasy']"
m/at_the_earths_core,The movie is shown like a museum fossil without any enthusiasm. [Full Review in Spanish],At the Earth's Core,"['Action & Adventure', 'Art House & International', 'Cult Movies', 'Science Fiction & Fantasy']"
m/at_the_earths_core,"It's the type of movie you can send your kids to, but only if you don't much like them.",At the Earth's Core,"['Action & Adventure', 'Art House & International', 'Cult Movies', 'Science Fiction & Fantasy']"
m/at_the_earths_core,"Boasting mediocre acting, some surprisingly entertaining monsters, and unintentionally hilarious fantasy adventure, it's likely the most well balanced of Connor's early films.",At the Earth's Core,"['Action & Adventure', 'Art House & International', 'Cult Movies', 'Science Fiction & Fantasy']"
m/badlands,"Unfortunately, movies about banal people are often banal themselves.",Badlands,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,"Among the great American crime movies, 1973's Badlands stands alone.",Badlands,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,"minimizes the inherent sensationalism of its material with a deliberately slow pace, and Malick constantly undercuts the potential thrill of on-screen violence by rendering it awkward, vicious, and ugly",Badlands,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Badlands (1973) is the remarkable and impressive directorial debut from twenty-nine year old director Terrence Malick (who also scripted and produced the film).,Badlands,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,I can't pin down the exact moment I realized that I was watching something special.,Badlands,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Terrence Malick is truly a one of a kind filmmaker.,Badlands,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,"Sheen works an abundance of meaning into a very small space, so we at least recognize this doomed, erstwhile child as all too human, and appropriately dangerous.",Badlands,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,"Badlands is an arena for apathy, both in regard to the characters' depictions and their subjective emotions.",Badlands,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,"A fantastic debut by Malick, who has never lived up to the promise since.",Badlands,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,"Kit is played by Martin Sheen, in one of the great modern film performances.",Badlands,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Malick's dreamlike murder story is still haunting.,Badlands,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,"Terrific, chilling debut by Sheen.",Badlands,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,A groundbreaking seminal folk tale about aimless youths.,Badlands,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Stunning.,Badlands,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,"Like Bonnie and Clyde, Badlands could be seen as a poetic ballad or folktale, but unlike that film, it doesn't romanticize its protags, instead using distancing devices such as Sissy Spacek's affectless narration.",Badlands,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,"Bonnie and Clyde without the Freud, but with a darker, more incomprehensible underbelly.",Badlands,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,Terrence Malick introduced his odd yet highly compelling filmmaking style in this 1973 feature.,Badlands,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,"Written, produced and directed by Terrence Malick, pic is his first feature and it's an impressive debut.",Badlands,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,"Makes for classic, troubling yet fascinating cinema.",Badlands,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,The superb performances from Sheen and Spacek are as memorable as Malick's vision of something akin to hell.,Badlands,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,"The unique, lilting music would subsequently crop up in True Romance, though Tarantino's generation has yet to dethrone Badlands as the most haunting of all couple-on-the-run movies.",Badlands,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,An unmissable reissue for Terrence Malick's gorgeous and troubling debut.,Badlands,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/badlands,"Terrence Malick's thriller Badlands (1973), is rightly revered as one of the most astonishing debuts in cinema. Its reissue is a wonderful chance to discover why.",Badlands,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
