rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/birdcage,The Birdcage,Owen Gleiberman,True,Certified-Fresh,Fresh,1996,The beauty of The Birdcage is that its jokes and its message are one and the same. These characters couldn't change themselves if they tried. And only a fool would want them to.,male,"['Comedy', 'Gay & Lesbian']","{'neg': 0.076, 'neu': 0.737, 'pos': 0.187, 'compound': 0.4939}",0.4939
m/big_eden,Big Eden,Frank Swietek,False,Fresh,Rotten,2001,"However well-intentioned it might be, the script is pretty much a collection of cliches.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.4939}",0.4939
m/another_gay_movie,Another Gay Movie,Kam Williams,False,Rotten,Fresh,2007,Mostly likely to appeal to an audience that would enjoy seeing a typical teensploit where the script flips the sexual preferences.,male,"['Comedy', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4939}",0.4939
m/boy_culture,Boy Culture,Ernest Hardy,False,Fresh,Rotten,2007,"A film made by people just smart enough to acknowledge that the tropes of modern queer filmmaking have been reduced to cliché, but who themselves lack the courage to push beyond tried-and-true box-office formulas.",male,"['Comedy', 'Drama', 'Gay & Lesbian']","{'neg': 0.075, 'neu': 0.767, 'pos': 0.157, 'compound': 0.4939}",0.4939
m/broken_hearts_club,The Broken Hearts Club,John A. Nesbit,False,Fresh,Rotten,2010,may actually show its strength by being average,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.686, 'pos': 0.314, 'compound': 0.4939}",0.4939
m/birdcage,The Birdcage,Robin Clifford,False,Certified-Fresh,Fresh,2005,Birdcage does a remarkably good job of delivering a movie that puts its own decided spin on the tale.,mostly_male,"['Comedy', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.4927}",0.4927
m/boy_culture,Boy Culture,David Noh,False,Fresh,Rotten,2007,Direction and performances are not up to the task of making this convincing or moving.,male,"['Comedy', 'Drama', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.481}",0.481
m/a_secret_love,A Secret Love,Natalia Winkelman,True,Certified-Fresh,Fresh,2020,"It is a compliment that ""A Secret Love,"" which runs under an hour and a half, could stand to be longer, with an expanded portrait of Terry and Pat's early life as a couple.",female,"['Documentary', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.4767}",0.4767
m/a_secret_love,A Secret Love,Mick LaSalle,True,Certified-Fresh,Fresh,2020,Everyone who sees this film will have their own favorite moments.,male,"['Documentary', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4588}",0.4588
m/big_gay_musical,The Big Gay Musical,Albert Williams,True,Fresh,Fresh,2010,The film is by turns clever and cloying.,male,"['Comedy', 'Musical & Performing Arts', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.4588}",0.4588
m/big_eden,Big Eden,John Hartl,True,Fresh,Fresh,2001,It's a sweet movie.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.4, 'pos': 0.6, 'compound': 0.4588}",0.4588
m/all_over_the_guy,All Over the Guy,JoBlo,False,Rotten,Rotten,2002,I guess it's a middle of the road romantic comedy... featuring gay men!,unknown,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.77, 'pos': 0.23, 'compound': 0.4574}",0.4574
m/birdcage,The Birdcage,Susan Wloszczyna,True,Certified-Fresh,Fresh,2000,Far less plastic than most cross-dressing comedies.,female,"['Comedy', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.668, 'pos': 0.332, 'compound': 0.4549}",0.4549
m/big_eden,Big Eden,Jeff Vice,False,Fresh,Fresh,2001,Surely one of the most genuinely sweet-natured movies around.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}",0.4404
m/celluloid_closet,The Celluloid Closet,Jonathan Rosenbaum,True,Fresh,Fresh,2020,Lively and absorbing.,male,"['Documentary', 'Television', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404
m/big_eden,Big Eden,Jonathan Foreman,True,Fresh,Fresh,2001,"Genuinely funny and moving, without a single cloying moment.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}",0.4404
m/birdcage,The Birdcage,Michael Dequina,False,Certified-Fresh,Rotten,2004,[Not] nearly as funny as it has been made out to be.,male,"['Comedy', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}",0.4404
m/big_eden,Big Eden,Rod Armstrong,False,Fresh,Fresh,2001,A low-key charmer.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404
m/all_over_the_guy,All Over the Guy,Desmond Ryan,True,Rotten,Fresh,2001,A nicely turned and witty screenplay from Bucatinsky.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.4404}",0.4404
m/all_over_the_guy,All Over the Guy,Claire Bickley,False,Rotten,Rotten,2001,Plays like a triple-length episode of Friends in which the characters are all in particularly bad moods.,female,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.162, 'neu': 0.513, 'pos': 0.325, 'compound': 0.4228}",0.4228
m/born_in_flames,Born in Flames,Eve Tushnet,False,Fresh,Fresh,2018,"I enjoyed this immensely, largely because of the music and the general ramshackle, hipshot attitude of rebellion.",female,"['Comedy', 'Drama', 'Science Fiction & Fantasy', 'Gay & Lesbian']","{'neg': 0.08, 'neu': 0.745, 'pos': 0.176, 'compound': 0.4215}",0.4215
m/all_over_the_guy,All Over the Guy,Kim Morgan,False,Rotten,Fresh,2001,A nice little movie.,mostly_female,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.4215}",0.4215
m/big_eden,Big Eden,Dave White,False,Fresh,Fresh,2001,"I'd call it the gay date movie of the year, but it's so heart-tugging that straight people ought to be in on it, too.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.4109}",0.4109
m/boy_culture,Boy Culture,Maitland McDonagh,False,Fresh,Fresh,2007,Shrewder than you'd think and not half as dumb as it looks.,unknown,"['Comedy', 'Drama', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.4023}",0.4023
m/boy_culture,Boy Culture,Jonathan Padget,True,Fresh,Rotten,2014,"If anything about this scenario sounds remotely interesting, it's not.",male,"['Comedy', 'Drama', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}",0.4019
m/birdcage,The Birdcage,Andrea Beach,False,Certified-Fresh,Fresh,2014,"Campy, comedic romp with lots of profanity.",female,"['Comedy', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.4019}",0.4019
m/1213734-ghosted,Ghosted,Bryant Frazer,False,Rotten,Rotten,2009,A blandly romantic drama with just the whiff of the otherworldly about it.,male,"['Art House & International', 'Mystery & Suspense', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.4019}",0.4019
m/all_over_the_guy,All Over the Guy,Desson Thomson,True,Rotten,Fresh,2001,The movie's entertaining for some wickedly funny situations and witticisms.,unknown,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.195, 'neu': 0.44, 'pos': 0.365, 'compound': 0.4019}",0.4019
m/big_eden,Big Eden,Liam Lacey,True,Fresh,Rotten,2002,Too concerned with being quirky and endearing and soon runs out of local charm.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4019}",0.4019
m/all_over_the_guy,All Over the Guy,Terry Lawson,True,Rotten,Rotten,2001,"It is not a surprise to learn that Bucatinsky is developing a sitcom based on this film, because it plays like an overly long pilot.",mostly_male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.069, 'neu': 0.76, 'pos': 0.171, 'compound': 0.3991}",0.3991
m/all_over_the_guy,All Over the Guy,Robert W. Butler,False,Rotten,Rotten,2001,"It says nothing new, but it says it painlessly.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.751, 'pos': 0.249, 'compound': 0.3919}",0.3919
m/black_white_gray_a_portrait_of_sam_wagstaff_and_robert_mapplethorpe,Black White + Gray: A Portrait of Sam Wagstaff and Robert Mapplethorpe,David Jenkins,True,Fresh,Fresh,2008,Crump's film colourfully depicts Wagstaff's complex inner mindset and rarefied eye for imagery by allowing the stunning prints to linger on the screen.,male,"['Documentary', 'Musical & Performing Arts', 'Special Interest', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.3818}",0.3818
m/broken_hearts_club,The Broken Hearts Club,David Ehrenstein,False,Fresh,Fresh,2017,"In short, audiences may be buying a ticket to see Dean Cain kiss another guy, but there's a lot more to The Broken Hearts Club than that lovely sight.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.128, 'neu': 0.673, 'pos': 0.199, 'compound': 0.3725}",0.3725
m/birdcage,The Birdcage,Susan Lambert,False,Certified-Fresh,Fresh,2002,This feel-good family comedy with a twist is based on the 1978 French film La Cage aux Folles.,female,"['Comedy', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.3612}",0.3612
m/all_over_the_guy,All Over the Guy,Stephen Tropiano,False,Rotten,Rotten,2001,"If All Over the Guy is any indication of what Hollywood has in store for gay relationships, it looks like gay men and lesbians will be receiving the same shallow treatment as their heterosexual counterparts.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.932, 'pos': 0.068, 'compound': 0.3612}",0.3612
m/1187621-itty_bitty_titty_committee,Itty Bitty Titty Committee,Andy Klein,False,Rotten,Rotten,2007,The characters are not complex or memorable enough to linger in the mind much past the closing credits.,male,"['Comedy', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.3612}",0.3612
m/born_in_flames,Born in Flames,Emanuel Levy,False,Fresh,Fresh,2006,"Situated at an unspecified future (that seems suspiciously like the present), Lizzie Borden's debut is neither a fatnasy nor an allegory, though it has an interesting feminist idea at its center.",male,"['Comedy', 'Drama', 'Science Fiction & Fantasy', 'Gay & Lesbian']","{'neg': 0.077, 'neu': 0.774, 'pos': 0.149, 'compound': 0.3612}",0.3612
m/a_four_letter_word,A Four Letter Word,Bill Weber,False,Rotten,Rotten,2008,How dismally arch and self-satisfied can a Chelseacore sex comedy get?,male,"['Comedy', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}",0.3612
m/a_secret_love,A Secret Love,Diego Batlle,False,Certified-Fresh,Fresh,2020,"Luminous, simple, amd irresistible. [Full Review in Spanish]",male,"['Documentary', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.34}",0.34
m/1187621-itty_bitty_titty_committee,Itty Bitty Titty Committee,Rich Cline,False,Rotten,Fresh,2007,"While the film is engaging, it feels unwilling to really push its themes into provocative territory.",mostly_male,"['Comedy', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.34}",0.34
m/art_of_being_straight,The Art of Being Straight,Frank Scheck,True,Rotten,Rotten,2009,The title is the cleverest thing about this minor indie portrait of sexual confusion.,male,"['Comedy', 'Drama', 'Gay & Lesbian']","{'neg': 0.124, 'neu': 0.674, 'pos': 0.202, 'compound': 0.34}",0.34
m/celluloid_closet,The Celluloid Closet,Dennis Schwartz,False,Fresh,Fresh,2005,An engaging documentary touching on Hollywood's on screen treatment of homosexuality.,male,"['Documentary', 'Television', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.34}",0.34
m/a_secret_love,A Secret Love,Carla Hay,False,Certified-Fresh,Fresh,2020,"The movie is ultimately a testament to long-lasting true love that can withstand prejudice, family conflicts, and other life challenges that can often tear couples apart.",female,"['Documentary', 'Gay & Lesbian']","{'neg': 0.173, 'neu': 0.585, 'pos': 0.243, 'compound': 0.34}",0.34
m/black_white_gray_a_portrait_of_sam_wagstaff_and_robert_mapplethorpe,Black White + Gray: A Portrait of Sam Wagstaff and Robert Mapplethorpe,Ron Wilkinson,False,Fresh,Fresh,2007,The more famous Mapplethorpe is moved aside to give Sam Wagstaff the spotlight. But the best photography in the world steals the show.,male,"['Documentary', 'Musical & Performing Arts', 'Special Interest', 'Gay & Lesbian']","{'neg': 0.142, 'neu': 0.672, 'pos': 0.186, 'compound': 0.3291}",0.3291
m/birdcage,The Birdcage,Hal Hinson,True,Certified-Fresh,Fresh,2011,"If The Birdcage isn't exactly the Mike Nichols-Elaine May movie of our dreams, it does manage to transform what was formerly a campy bit of French fluff into one of the loopiest, most hysterical family-values movies ever made.",male,"['Comedy', 'Gay & Lesbian']","{'neg': 0.036, 'neu': 0.895, 'pos': 0.069, 'compound': 0.3197}",0.3197
m/birdcage,The Birdcage,Christopher Null,False,Certified-Fresh,Fresh,2000,It's a rare event when a remake of a film rivals the greatness of the original.,male,"['Comedy', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3182}",0.3182
m/celluloid_closet,The Celluloid Closet,Malcolm Johnson,False,Fresh,Fresh,2019,"Opening the door of the celluloid closet reveals a shifting kaleidoscope that underlines just how influential, for good or bad, the movies can be.",male,"['Documentary', 'Television', 'Gay & Lesbian']","{'neg': 0.119, 'neu': 0.683, 'pos': 0.198, 'compound': 0.3182}",0.3182
m/all_over_the_guy,All Over the Guy,Andy Klein,False,Rotten,Fresh,2001,"It's better than the recent Hit and Runway, and not as good as Jeffrey, which still puts it in the top third.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.092, 'neu': 0.728, 'pos': 0.18, 'compound': 0.3169}",0.3169
m/big_eden,Big Eden,Jane Sumner,True,Fresh,Rotten,2001,"In his first time out as a writer-director, Mr. Bezucha, formerly in charge of creative design for Polo/Ralph Lauren and Coach, drags his feet, pops corn and sometimes stumbles.",female,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.056, 'neu': 0.85, 'pos': 0.095, 'compound': 0.296}",0.296
m/broken_hearts_club,The Broken Hearts Club,Dan Lybarger,False,Fresh,Fresh,2002,Light but consistently entertaining ensemble comedy. Dean Cain is a riot.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.258, 'neu': 0.368, 'pos': 0.374, 'compound': 0.296}",0.296
m/by_hook_or_by_crook_2002,By Hook or by Crook,V.A. Musetto,True,Fresh,Rotten,2002,It quickly becomes tiresome and clich-ridden -- not to mention depressing and pointless.,unknown,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.846, 'pos': 0.154, 'compound': 0.2924}",0.2924
m/birdcage,The Birdcage,Jonathan Rosenbaum,True,Certified-Fresh,Fresh,2011,"This isn't the supreme masterpiece it might have been, but Nichols's direction is very polished and some of the lines and details are awfully funny.",male,"['Comedy', 'Gay & Lesbian']","{'neg': 0.135, 'neu': 0.724, 'pos': 0.141, 'compound': 0.2916}",0.2916
m/all_over_the_guy,All Over the Guy,Michael Tunison,False,Rotten,Fresh,2001,Has enough flashes of whippy humor to pep up what otherwise might have been a routine boy-meets-boy tale.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.2732}",0.2732
m/all_over_the_guy,All Over the Guy,Ernest Hardy,False,Rotten,Rotten,2002,"Sitcom humor substitutes for wit, and tedious angst supplies the drama.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.2732}",0.2732
m/1187621-itty_bitty_titty_committee,Itty Bitty Titty Committee,Maitland McDonagh,False,Rotten,Rotten,2007,The film's sense of humor is juvenile...,unknown,"['Comedy', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.2732}",0.2732
m/1187621-itty_bitty_titty_committee,Itty Bitty Titty Committee,Leslie Felperin,True,Rotten,Rotten,2007,"Great title, shame about the movie.",mostly_female,"['Comedy', 'Gay & Lesbian']","{'neg': 0.277, 'neu': 0.357, 'pos': 0.366, 'compound': 0.25}",0.25
m/all_over_the_guy,All Over the Guy,Jay Carr,True,Rotten,Rotten,2001,Sweet but often tedious.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.6, 'pos': 0.4, 'compound': 0.25}",0.25
m/celluloid_closet,The Celluloid Closet,Ken Hanke,False,Fresh,Fresh,2003,Entertaining but ultimately shallow.,male,"['Documentary', 'Television', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.606, 'pos': 0.394, 'compound': 0.2382}",0.2382
m/big_eden,Big Eden,Stephen Miller,False,Fresh,Fresh,2001,Warm and fuzzy.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.2263}",0.2263
m/birdcage,The Birdcage,Scott Weinberg,False,Certified-Fresh,Fresh,2002,"Broad and fairly belabored, but Williams' ceaseless energy, Hackman's dry wit, and Azaria's insanity save the day.",male,"['Comedy', 'Gay & Lesbian']","{'neg': 0.194, 'neu': 0.538, 'pos': 0.267, 'compound': 0.2263}",0.2263
m/black_white_gray_a_portrait_of_sam_wagstaff_and_robert_mapplethorpe,Black White + Gray: A Portrait of Sam Wagstaff and Robert Mapplethorpe,Nathan Lee,True,Fresh,Fresh,2007,A modest chronicle of an audacious life.,male,"['Documentary', 'Musical & Performing Arts', 'Special Interest', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.725, 'pos': 0.275, 'compound': 0.2263}",0.2263
m/big_eden,Big Eden,Michele McCole Moss,False,Fresh,Fresh,2001,This fairy tale wraps up the audience without missing the drama of small town politics.,female,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.2235}",0.2235
m/celluloid_closet,The Celluloid Closet,Rob Nelson,False,Fresh,Rotten,2009,How ironic that a movie about the dangers of the closet would so confine one's freedom of interpretation.,male,"['Documentary', 'Television', 'Gay & Lesbian']","{'neg': 0.203, 'neu': 0.604, 'pos': 0.193, 'compound': 0.1935}",0.1935
m/a_four_letter_word,A Four Letter Word,Dennis Harvey,True,Rotten,Rotten,2007,"The semi-earnest A Four Letter Word comes off like an insular gay sitcom, a la Paul Rudnick's Jeffrey, but without the honed verbal wit.",male,"['Comedy', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.923, 'pos': 0.077, 'compound': 0.1901}",0.1901
m/big_eden,Big Eden,Susan Walker,True,Fresh,Rotten,2001,"It is annoyingly preposterous, corny where it could be comedic, sappy where it could be uplifting.",female,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.107, 'neu': 0.749, 'pos': 0.144, 'compound': 0.1779}",0.1779
m/a_four_letter_word,A Four Letter Word,Tom Russo,True,Rotten,Rotten,2008,"The film also serves up latte-frothy glimpses of an all-drag bridal shower, an erotic spinning class, and - all of 90 seconds into the proceedings -- naked yoga. Don't forget to bring your wipe-down towel.",male,"['Comedy', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.952, 'pos': 0.048, 'compound': 0.1695}",0.1695
m/born_in_flames,Born in Flames,Frances Dickinson,True,Fresh,Fresh,2006,"Borden charts the explosive coming together of the women as they forge their own liberation, handling her story with audacity and making even the driest argument crackle with humour, while the more poignant moments burn with a fierce white heat.",female,"['Comedy', 'Drama', 'Science Fiction & Fantasy', 'Gay & Lesbian']","{'neg': 0.059, 'neu': 0.869, 'pos': 0.073, 'compound': 0.1531}",0.1531
m/all_over_the_guy,All Over the Guy,Blake French,False,Rotten,Fresh,2009,This isn't another one of those annoying gay rights movies -- it just wants to have fun.,mostly_male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.129, 'neu': 0.714, 'pos': 0.157, 'compound': 0.1531}",0.1531
m/big_gay_musical,The Big Gay Musical,Sarah Boslaugh,False,Fresh,Fresh,2010,There's a certain boilerplate quality to The Big Gay Musical but it's also a lot of fun...,female,"['Comedy', 'Musical & Performing Arts', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.1406}",0.1406
m/art_of_being_straight,The Art of Being Straight,Anna King,True,Rotten,Rotten,2009,"Being straight is hard to do in this brief, ponderous mumblecore flick.",female,"['Comedy', 'Drama', 'Gay & Lesbian']","{'neg': 0.105, 'neu': 0.752, 'pos': 0.143, 'compound': 0.128}",0.128
m/birdcage,The Birdcage,Roger Ebert,True,Certified-Fresh,Fresh,2000,"What makes Mike Nichols' version more than just a retread is good casting in the key roles, and a wicked screenplay by Elaine May, who keeps the original story but adds little zingers here and there.",male,"['Comedy', 'Gay & Lesbian']","{'neg': 0.06, 'neu': 0.842, 'pos': 0.098, 'compound': 0.1027}",0.1027
m/black_white_gray_a_portrait_of_sam_wagstaff_and_robert_mapplethorpe,Black White + Gray: A Portrait of Sam Wagstaff and Robert Mapplethorpe,Noel Murray,True,Fresh,Fresh,2007,"Fine, but a little dry.",male,"['Documentary', 'Musical & Performing Arts', 'Special Interest', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.1027}",0.1027
m/1187621-itty_bitty_titty_committee,Itty Bitty Titty Committee,Jay Antani,False,Rotten,Rotten,2007,"trades in platitudes and cliches, for lack of anything distinctive or bold to say",male,"['Comedy', 'Gay & Lesbian']","{'neg': 0.136, 'neu': 0.71, 'pos': 0.154, 'compound': 0.0772}",0.0772
m/birdcage,The Birdcage,Steve Rhodes,False,Certified-Fresh,Rotten,2000,"This critic admired Robin Williams's performance as well as some of the minor actors, but found the film's depiction of gay people more insulting to them than funny.",male,"['Comedy', 'Gay & Lesbian']","{'neg': 0.171, 'neu': 0.624, 'pos': 0.205, 'compound': 0.0671}",0.0671
m/all_over_the_guy,All Over the Guy,Jane Sumner,True,Rotten,Fresh,2001,"It may not be totally fresh and original, but All Over the Guy is nearly void of gay stereotypes.",female,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.078, 'neu': 0.835, 'pos': 0.087, 'compound': 0.0496}",0.0496
m/big_eden,Big Eden,Brandon Judell,False,Fresh,Fresh,2001,"As for ""Big Eden,"" even with its several situation comedy set-ups and leaps of logic, you can't help but be moved by your visit here.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.062, 'neu': 0.872, 'pos': 0.066, 'compound': 0.0312}",0.0312
m/birdcage,The Birdcage,Simon Miraudo,False,Certified-Fresh,Fresh,2014,"The Birdcage grossed nearly $200 million worldwide in 1996, and that is significant. Box Office Mojo says it's the highest grossing queer film of all time, though they're not counting Frozen and 300, and they probably should.",male,"['Comedy', 'Gay & Lesbian']","{'neg': 0.07, 'neu': 0.883, 'pos': 0.047, 'compound': 0.0258}",0.0258
m/1213734-ghosted,Ghosted,Kam Williams,False,Rotten,Fresh,2009,A compelling crime saga with supernatural overtones made all the more worthwhile by some spectacular Taipei locales and its celebration of Chinese culture.,male,"['Art House & International', 'Mystery & Suspense', 'Gay & Lesbian']","{'neg': 0.129, 'neu': 0.701, 'pos': 0.17, 'compound': 0.024}",0.024
m/boy_culture,Boy Culture,Andrea Gronvall,True,Fresh,Fresh,2014,Actor Derek Magyar makes an impressive feature debut in this somber video drama about a financially savvy but emotionally distant male escort.,female,"['Comedy', 'Drama', 'Gay & Lesbian']","{'neg': 0.091, 'neu': 0.816, 'pos': 0.092, 'compound': 0.0065}",0.0065
m/broken_hearts_club,The Broken Hearts Club,Steve Rhodes,False,Fresh,Rotten,2001,An amalgamation of dozens of old television sitcoms.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/another_gay_movie,Another Gay Movie,Donald Munro,False,Rotten,Rotten,2006,"Move over, American Pie and Road Trip: There's a new sheriff in town, and he's wearing leather chaps.",male,"['Comedy', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/boy_culture,Boy Culture,Tom Long,True,Fresh,Fresh,2007,"Despite cliches, film does click.",male,"['Comedy', 'Drama', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/boy_culture,Boy Culture,Michael Phillips,True,Fresh,Fresh,2007,"It's a better-than-average gay relationship film, largely because neither plot mechanics nor the same old camp intrude much.",male,"['Comedy', 'Drama', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/boy_culture,Boy Culture,John Hartl,True,Fresh,Fresh,2007,"Brocka's direction keeps things moving, and the performances he draws from Magyar, Stephens and indie-film veteran Bauchau are always up to speed.",male,"['Comedy', 'Drama', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/boy_culture,Boy Culture,Tom Beer,True,Fresh,Rotten,2007,The overall effect is merely narcotic.,male,"['Comedy', 'Drama', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/all_over_the_guy,All Over the Guy,Joe Baltake,False,Rotten,Fresh,2001,"As one predictable scene follows another, it becomes progressively more likable and more watchable.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/birdcage,The Birdcage,Kevin Carr,False,Certified-Fresh,Fresh,2014,"At its core, it is about human relationships. They're extreme relationships, and they're cross-wired to get an electric reaction, but they're real characters nonetheless.",male,"['Comedy', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/by_hook_or_by_crook_2002,By Hook or by Crook,Moira Sullivan,False,Fresh,Fresh,2003,"It's a buddy movie, albeit the queerest buddy movie ever that makes Midnight Cowboy look tame in comparison.",female,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian', 'Sports & Fitness']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
