rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/1017776-rocky,Rocky,Film4 Staff,False,Certified-Fresh,Fresh,2008,"Sure, it seems hackneyed, but that's because Rocky set many sports movie clichés in stone.",unknown,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.1655}",0.1655
m/1197992-perfect_game,The Perfect Game,Mark Dujsik,False,Rotten,Rotten,2010,"The script's focus is all over the place, and it surely doesn't help that each uplifting moment of this underdog story feels contrived and cloying.",male,"['Drama', 'Kids & Family', 'Sports & Fitness']","{'neg': 0.08, 'neu': 0.817, 'pos': 0.103, 'compound': 0.1635}",0.1635
m/beyond_the_mat,Beyond the Mat,Philip Martin,False,Certified-Fresh,Fresh,2002,"...an easygoing, straightforward film without too many surprises",male,"['Documentary', 'Special Interest', 'Sports & Fitness']","{'neg': 0.167, 'neu': 0.602, 'pos': 0.231, 'compound': 0.1615}",0.1615
m/battle_of_the_sexes,Battle of the Sexes,Richard von Busack,False,Certified-Fresh,Fresh,2017,It's a director's duty to make sure we know that the past was a place where people really feared to step out of line. Director Jonathan Dayton and Valerie Faris fulfilled that duty.,male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.095, 'neu': 0.765, 'pos': 0.139, 'compound': 0.1548}",0.1548
m/because_of_winndixie,Because of Winn-Dixie,Thomas Delapa,False,Rotten,Rotten,2005,"Starting with the dog, Wang's warm-and-fuzzy story could have used some careful trimming.",male,"['Comedy', 'Drama', 'Kids & Family', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.1531}",0.1531
m/10009355-sugar,Sugar,Michael Sragow,False,Certified-Fresh,Fresh,2009,It resists cliche at every turn and puts something solid in its place: raw yet controlled observation that gives the film the form of a flexing muscle.,male,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.94, 'pos': 0.06, 'compound': 0.1531}",0.1531
m/1155467-glory_road,Glory Road,Annlee Ellingson,False,Rotten,Fresh,2006,First-time director James Gartner fluidly captures the emotional crests and nadirs of such pivotal match-ups.,unknown,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.1531}",0.1531
m/bleed_for_this,Bleed For This,Marjorie Baumgarten,False,Fresh,Rotten,2016,"Overall, Bleed for This is a conventional boxing saga about the improbable comeback of a fallen and flawed champ.",female,"['Drama', 'Sports & Fitness']","{'neg': 0.121, 'neu': 0.728, 'pos': 0.15, 'compound': 0.1531}",0.1531
m/10009355-sugar,Sugar,Gary Thompson,False,Certified-Fresh,Fresh,2009,"Sugar has its own knuckle curve - it takes familiar images of the U.S. and flips them, giving us an idea of how strange our country can look to an outsider.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.056, 'neu': 0.87, 'pos': 0.075, 'compound': 0.1531}",0.1531
m/battle_of_the_sexes,Battle of the Sexes,Amelia Navascues,False,Certified-Fresh,Fresh,2018,The emotional stakes never really feel all that high throughout.,female,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.1531}",0.1531
m/bones_brigade_an_autobiography,Bones Brigade: An Autobiography,Robert Koehler,True,Fresh,Fresh,2012,"Skate culture remains in solid hands with filmmaker Stacy Peralta, who fashions his most personal doc on the sport-cum-lifestyle.",male,"['Documentary', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.1531}",0.1531
m/1001634-bang_the_drum_slowly,Bang The Drum Slowly,Frank Ochieng,False,Fresh,Fresh,2004,"Finally, a baseball melodrama with a full count of emotional impact. Hancock's narrative delivers the right pitch of intensity",male,"['Classics', 'Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.1531}",0.1531
m/10009355-sugar,Sugar,Kim Voynar,False,Certified-Fresh,Fresh,2008,"Boden and Fleck know what they're doing, and I'd expect we'll see many more films from this pair in the coming years. They're just warming up.",mostly_female,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.94, 'pos': 0.06, 'compound': 0.1531}",0.1531
m/beerfest,Beerfest,Jeannette Catsoulis,True,Rotten,Fresh,2006,"Best viewed while sloshed, Beerfest is idiotic, tasteless and irrepressibly good-natured in other words, a frat-house classic.",female,"['Comedy', 'Sports & Fitness']","{'neg': 0.165, 'neu': 0.642, 'pos': 0.193, 'compound': 0.1531}",0.1531
m/beerfest,Beerfest,Peter Debruge,True,Rotten,Rotten,2006,"Beerfest features more beer consumed on screen than any movie since Strange Brew, while simultaneously offering less in the way of redeeming social value than Freddy Got Fingered.",male,"['Comedy', 'Sports & Fitness']","{'neg': 0.06, 'neu': 0.861, 'pos': 0.079, 'compound': 0.1531}",0.1531
m/10008562-road_to_victory,Road to Victory,Richard Propes,False,Fresh,Fresh,2020,Reilly's directing revealed a solid eye for visual presentation and dramatic emphasis.,male,"['Art House & International', 'Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.1531}",0.1531
m/beyond_the_mat,Beyond the Mat,Jan Stuart,True,Certified-Fresh,Fresh,2000,"Blaustein's documentary about championship wrestling is as voyeuristic, artificial and perversely compelling as the sport itself.",male,"['Documentary', 'Special Interest', 'Sports & Fitness']","{'neg': 0.152, 'neu': 0.619, 'pos': 0.229, 'compound': 0.1531}",0.1531
m/beerfest,Beerfest,Richard Roeper,True,Rotten,Rotten,2006,"Even in a wacky, stupid comedy like this you have to have some thread of a plot.",male,"['Comedy', 'Sports & Fitness']","{'neg': 0.167, 'neu': 0.588, 'pos': 0.245, 'compound': 0.1531}",0.1531
m/battle_of_the_sexes,Battle of the Sexes,Leah Greenblatt,True,Certified-Fresh,Fresh,2017,"It hardly matters that the match itself doesn't look like much. The symbolic power of what happened there - one small step, one giant leap for womankind - is still the movie's truest ace.",female,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.094, 'neu': 0.824, 'pos': 0.082, 'compound': 0.1523}",0.1523
m/battle_of_the_sexes,Battle of the Sexes,Diane Pershing,False,Certified-Fresh,Fresh,2017,"By the way, Battle of the Sexes is also quite a funny film too. It has it all.",female,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.125, 'neu': 0.721, 'pos': 0.154, 'compound': 0.1513}",0.1513
m/battle_of_the_sexes,Battle of the Sexes,J.R. Kinnard,False,Certified-Fresh,Rotten,2017,"It's a shame that Battle of the Sexes feels like little more than a primer to a different, more fascinating film.",unknown,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.219, 'neu': 0.539, 'pos': 0.242, 'compound': 0.1513}",0.1513
m/1197992-perfect_game,The Perfect Game,Joshua Starnes,False,Rotten,Rotten,2011,"It's hard not to root for an underdog, especially a relentlessly optimistic one, and the reality is Game has a lot of heart. But not much in the way of legs.",male,"['Drama', 'Kids & Family', 'Sports & Fitness']","{'neg': 0.04, 'neu': 0.9, 'pos': 0.06, 'compound': 0.1504}",0.1504
m/1155467-glory_road,Glory Road,Carol Cling,False,Rotten,Fresh,2006,We've all been down this Glory Road before. But just because we've already traveled it doesn't mean it's not worth a return trip.,mostly_female,"['Drama', 'Sports & Fitness']","{'neg': 0.081, 'neu': 0.814, 'pos': 0.104, 'compound': 0.144}",0.144
m/battle_of_the_sexes,Battle of the Sexes,Gregory Wakeman,False,Certified-Fresh,Rotten,2017,"Directors Jonathan Dayton and Valerie Faris evoke the 70s well, and the film flows with information about the match and those involved, but you're never fully invested.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.944, 'pos': 0.056, 'compound': 0.1406}",0.1406
m/1212694-blind_side,The Blind Side,Joshua Starnes,False,Fresh,Rotten,2011,"The Blind Side's heart is in the right place--how could it not be, it's got so much to go around--but that's about all that is. There's a good story in there, one that's probably worth experiencing, but load up on insulin before you go.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.041, 'neu': 0.884, 'pos': 0.075, 'compound': 0.1406}",0.1406
m/ayurveda_the_art_of_being,Ayurveda: the Art of Being,Dave Kehr,True,Rotten,Rotten,2002,Alternative medicine obviously has its merits ... but Ayurveda does the field no favors.,male,"['Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality', 'Sports & Fitness']","{'neg': 0.154, 'neu': 0.606, 'pos': 0.24, 'compound': 0.1406}",0.1406
m/bleed_for_this,Bleed For This,Bill Goodykoontz,True,Fresh,Fresh,2016,"Yes, it's a boxing comeback story. But the car accident makes it different, and Teller and Eckhart make it better than it ought to be.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.135, 'neu': 0.681, 'pos': 0.185, 'compound': 0.1406}",0.1406
m/bleed_for_this,Bleed For This,Sean Mulvihill,False,Fresh,Rotten,2018,It's a movie that dances around the ring and doesn't throw a single punch that surprises. It's certainly not a winning formula.,male,"['Drama', 'Sports & Fitness']","{'neg': 0.12, 'neu': 0.693, 'pos': 0.186, 'compound': 0.1341}",0.1341
m/bleed_for_this,Bleed For This,Marija Djurovic,False,Fresh,Rotten,2016,"Bleed For This stays close to the underdog formula, but with very little substance or emotional depth.",female,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.914, 'pos': 0.086, 'compound': 0.1292}",0.1292
m/1226720-waveriders,Waveriders,Kezia Clark,True,Rotten,Fresh,2009,"It's an entertaining and thought-provoking take on a sport, and a lifestyle, whose identity and history is increasingly under threat from commercial interests.",unknown,"['Action & Adventure', 'Documentary', 'Sports & Fitness']","{'neg': 0.129, 'neu': 0.684, 'pos': 0.186, 'compound': 0.128}",0.128
m/1156285-summer_storm,Summer Storm (Sommersturm),Roger Moore,True,Rotten,Fresh,2006,"It's sunny and frothy, with odd laugh-out-loud moments.",male,"['Art House & International', 'Comedy', 'Drama', 'Romance', 'Sports & Fitness']","{'neg': 0.207, 'neu': 0.541, 'pos': 0.252, 'compound': 0.128}",0.128
m/beerfest,Beerfest,John Thomason,False,Rotten,Rotten,2006,Its most egregious trait is the inability to conjure up laughs over the course of two hours.,male,"['Comedy', 'Sports & Fitness']","{'neg': 0.129, 'neu': 0.718, 'pos': 0.153, 'compound': 0.128}",0.128
m/1001634-bang_the_drum_slowly,Bang The Drum Slowly,Jeffrey M. Anderson,False,Fresh,Fresh,2006,"It's a good film, avoiding all the obvious goop and the 'big game' clich at the climax.",male,"['Classics', 'Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.124, 'neu': 0.725, 'pos': 0.15, 'compound': 0.128}",0.128
m/10011846-nobodys_perfect,NoBody's Perfect,Aaron Hillis,True,Fresh,Fresh,2010,"Drop the impotent Michael Moore-esque expos on the company who manufactured the drug, and this moving doc would, in fact, be perfect.",male,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Sports & Fitness']","{'neg': 0.156, 'neu': 0.706, 'pos': 0.138, 'compound': 0.128}",0.128
m/1212694-blind_side,The Blind Side,Marty Mapes,False,Fresh,Rotten,2010,Sports movie carefully sidesteps the issue of race and stereotypes,mostly_male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.128}",0.128
m/1017776-rocky,Rocky,Frederic and Mary Ann Brussat,False,Certified-Fresh,Fresh,2003,Sylvester Stallone's performance is sheer magic; an authentic and touching portrait of a loser who becomes a winner in the things that matter.,male,"['Drama', 'Sports & Fitness']","{'neg': 0.129, 'neu': 0.684, 'pos': 0.186, 'compound': 0.128}",0.128
m/10006849-once_in_a_lifetime,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,Marc Savlov,False,Certified-Fresh,Fresh,2006,"Packed with observations and recrimations, many of the latter aimed at or by Chinaglia, which makes for some gossipy entertainment.",male,"['Documentary', 'Sports & Fitness']","{'neg': 0.1, 'neu': 0.779, 'pos': 0.121, 'compound': 0.128}",0.128
m/10009355-sugar,Sugar,Walter Chaw,False,Certified-Fresh,Fresh,2009,the feeling of it when it's over is exhilaration at time spent with real characters placed in real situations.,male,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.923, 'pos': 0.077, 'compound': 0.128}",0.128
m/1093641-hurricane,The Hurricane,Chuck Rudolph,False,Certified-Fresh,Fresh,2002,a glowing depiction of the resilience of humanity that extends beyond skin color or political affirmation.,male,"['Drama', 'Mystery & Suspense', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.128}",0.128
m/battle_of_the_sexes,Battle of the Sexes,Ray Greene,False,Certified-Fresh,Rotten,2017,"It's the FOX SEARCHLIGHT disease: a slightly ​""risky"" subject gets subjected to the same developmental burnishing an X-​MEN film would receive and ends up feeling just as manufactured .",mostly_male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.945, 'pos': 0.055, 'compound': 0.128}",0.128
m/chariots_of_fire,Chariots of Fire,Wesley Lovell,False,Certified-Fresh,Rotten,2006,"Emotionally lacking, Chariots of Fire is only limitedly entertaining as a piece of cinematic history and a glimpse into the history of a handful of Olympic hopefuls.",male,"['Art House & International', 'Drama', 'Sports & Fitness']","{'neg': 0.088, 'neu': 0.806, 'pos': 0.106, 'compound': 0.128}",0.128
m/1212694-blind_side,The Blind Side,James Kendrick,False,Fresh,Fresh,2009,takes what could have been a clich three-hanky tearjerker designed to assuage white guilt and turn it into something deeper and more meaningful,male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.085, 'neu': 0.81, 'pos': 0.105, 'compound': 0.1263}",0.1263
m/1212694-blind_side,The Blind Side,Nigel Andrews,True,Fresh,Rotten,2010,"Shows that America, for all its loudhailed Christianity, doesn't really need God at all. It just needs Sandra Bullock and her like.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.082, 'neu': 0.816, 'pos': 0.102, 'compound': 0.123}",0.123
m/1212694-blind_side,The Blind Side,Kim Voynar,False,Fresh,Fresh,2009,I sure wish Sandra Bullock would get out of the business of making crappy rom-coms and make more movies like The Blind Side ...,mostly_female,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.196, 'neu': 0.561, 'pos': 0.242, 'compound': 0.1226}",0.1226
m/1198511-bustin_down_the_door,Bustin' Down the Door,Anna Smith,False,Fresh,Fresh,2009,"A subject worth exploring but, whilst old footage illustrates the storyline, this doesn't manage to strecth up until the present day.",female,"['Documentary', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.929, 'pos': 0.071, 'compound': 0.1154}",0.1154
m/1208128-tyson,Tyson,Pete Hammond,False,Certified-Fresh,Fresh,2009,"A brutally honest documentary gets Mike Tyson to put it all out on the record, and the results may surprise you.",male,"['Documentary', 'Sports & Fitness']","{'neg': 0.152, 'neu': 0.644, 'pos': 0.205, 'compound': 0.1027}",0.1027
m/1158528-goal,Goal! The Dream Begins (Goal!: The Impossible Dream),Todd Jorgenson,False,Rotten,Rotten,2006,"A predictable mishmash of sports underdog cliches with a domestic release timed to capitalize on anticipation for the World Cup. Accordingly, expect plenty of elbow room at the local multiplex.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.951, 'pos': 0.049, 'compound': 0.1027}",0.1027
m/chariots_of_fire,Chariots of Fire,Tim Brayton,False,Certified-Fresh,Rotten,2020,Devoid of active conflict or any sort of narrative engine.,male,"['Art House & International', 'Drama', 'Sports & Fitness']","{'neg': 0.177, 'neu': 0.615, 'pos': 0.208, 'compound': 0.1027}",0.1027
m/battle_of_the_sexes,Battle of the Sexes,April Wolfe,True,Certified-Fresh,Fresh,2017,Should be a grand slam right? Not quite.,female,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.245, 'neu': 0.472, 'pos': 0.283, 'compound': 0.1027}",0.1027
m/1208128-tyson,Tyson,Robin Clifford,False,Certified-Fresh,Fresh,2009,"There has been a lot of backlash by those accusing the boxer of lying, but that is not the point of this Tyson-Toback collaboration. It is Tyson's story, truth or not, from his viewpoint and that is what we get.",mostly_male,"['Documentary', 'Sports & Fitness']","{'neg': 0.084, 'neu': 0.847, 'pos': 0.069, 'compound': 0.1027}",0.1027
m/a_skin_so_soft,A Skin So Soft (Ta peau si lisse),Alistair Ryder,False,Fresh,Fresh,2019,"Millions of people worry about trying to get the perfect body - Côté's film goes one step further to ask how far you would go to not just obtain it, but maintain it in the most image conscious environment imaginable.",male,"['Documentary', 'Sports & Fitness']","{'neg': 0.047, 'neu': 0.896, 'pos': 0.057, 'compound': 0.1027}",0.1027
m/1079718-one_night_stand,One Night Stand,Michael Dequina,False,Rotten,Rotten,2000,"After a promising start, this look at adultery loses its way--and, in the end, anything resembling a point.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.121, 'neu': 0.737, 'pos': 0.142, 'compound': 0.1027}",0.1027
m/beyond_the_mat,Beyond the Mat,Peter Stack,True,Certified-Fresh,Fresh,2000,Beyond the Mat is crazily entertaining.,male,"['Documentary', 'Special Interest', 'Sports & Fitness']","{'neg': 0.266, 'neu': 0.426, 'pos': 0.309, 'compound': 0.1027}",0.1027
m/1093641-hurricane,The Hurricane,Ian Mantgani,False,Certified-Fresh,Fresh,2000,"Just as 'Hurricane' himself championed over oppressive forces, so too does his legend transcend a sloppy telling, and remain one worth knowing.",male,"['Drama', 'Mystery & Suspense', 'Sports & Fitness']","{'neg': 0.109, 'neu': 0.726, 'pos': 0.165, 'compound': 0.1027}",0.1027
m/a_league_of_ordinary_gentlemen,A League of Ordinary Gentlemen,Ned Martel,True,Fresh,Rotten,2005,"This affectionate though unconvincing documentary struggles to present professional bowling as a simpler, nobler pastime from a simpler, nobler time.",male,"['Comedy', 'Documentary', 'Special Interest', 'Television', 'Sports & Fitness']","{'neg': 0.117, 'neu': 0.748, 'pos': 0.136, 'compound': 0.1027}",0.1027
m/a_league_of_ordinary_gentlemen,A League of Ordinary Gentlemen,David Edelstein,True,Fresh,Fresh,2005,"You're left with a haunting vision -- of a go-for-it, romantic, fame-and-fortune template featuring quasi-athletes who can't seem to climb out of the lower middle class.",male,"['Comedy', 'Documentary', 'Special Interest', 'Television', 'Sports & Fitness']","{'neg': 0.148, 'neu': 0.69, 'pos': 0.162, 'compound': 0.1027}",0.1027
m/bleed_for_this,Bleed For This,Ty Burr,True,Fresh,Fresh,2016,"Teller is cornering a market on recklessness in the roles he chooses -- the energy from that demonic drum solo at the end of ""Whiplash"" seems to carry over into the ferocity with which Vinny pounds at life.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.044, 'neu': 0.902, 'pos': 0.054, 'compound': 0.1027}",0.1027
m/because_of_winndixie,Because of Winn-Dixie,Laura Kelly,False,Rotten,Rotten,2005,"Because of Winn-Dixie meets cute, but in the end it grates on the nerves.",female,"['Comedy', 'Drama', 'Kids & Family', 'Sports & Fitness']","{'neg': 0.103, 'neu': 0.769, 'pos': 0.128, 'compound': 0.1027}",0.1027
m/1208128-tyson,Tyson,David Nusair,False,Certified-Fresh,Rotten,2009,...there ultimately reaches a point at which the former fighter's relentless chattering simply becomes too much to take.,male,"['Documentary', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.1027}",0.1027
m/1156285-summer_storm,Summer Storm (Sommersturm),Dennis Harvey,True,Rotten,Fresh,2006,"Tale of a high-school rowing team's captain going through major changes during a week-long training retreat is routine in some aspects, but compensates via psychologically sharp writing and performances.",male,"['Art House & International', 'Comedy', 'Drama', 'Romance', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.949, 'pos': 0.051, 'compound': 0.1027}",0.1027
m/1198511-bustin_down_the_door,Bustin' Down the Door,Matthew Turner,False,Fresh,Rotten,2009,"Impressively shot and well researched, but the narration is extremely dull and the film occasionally feels like a ten minute anecdote stretched out to feature length.",male,"['Documentary', 'Sports & Fitness']","{'neg': 0.127, 'neu': 0.669, 'pos': 0.203, 'compound': 0.1009}",0.1009
m/bleed_for_this,Bleed For This,Harry Haun,False,Fresh,Fresh,2016,"With Whiplash intensity, Miles Teller hammers out a granite-tough portrayal of boxer Vinny Pazienza, who refused to throw in the towel despite a broken neck.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.085, 'neu': 0.815, 'pos': 0.099, 'compound': 0.091}",0.091
m/bleed_for_this,Bleed For This,Chris Bumbray,False,Fresh,Fresh,2016,A solid fight flick in the vein of THE FIGHTER.,mostly_male,"['Drama', 'Sports & Fitness']","{'neg': 0.207, 'neu': 0.479, 'pos': 0.314, 'compound': 0.0857}",0.0857
m/chariots_of_fire,Chariots of Fire,James Berardinelli,True,Certified-Fresh,Fresh,2000,"Appreciation of this picture doesn't demand a love of sports, merely an understanding of human nature.",male,"['Art House & International', 'Drama', 'Sports & Fitness']","{'neg': 0.168, 'neu': 0.599, 'pos': 0.233, 'compound': 0.0777}",0.0777
m/battle_of_the_sexes,Battle of the Sexes,Fico Cangiano,False,Certified-Fresh,Fresh,2017,"Although it does not offer anything new or revolutionary for the subgenre, 'Battle of the Sexes' scores a victory thanks to its cast and undeniable ""feel-good story"". [Full review in Spanish]",unknown,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.078, 'neu': 0.836, 'pos': 0.087, 'compound': 0.0772}",0.0772
m/chariots_of_fire,Chariots of Fire,Dave Calhoun,True,Certified-Fresh,Rotten,2015,"Oddly, for a film about triumph over adversity, there's nothing as uplifting as the opening and closing jogs along a windswept beach.",male,"['Art House & International', 'Drama', 'Sports & Fitness']","{'neg': 0.117, 'neu': 0.753, 'pos': 0.13, 'compound': 0.0772}",0.0772
m/battle_of_the_sexes,Battle of the Sexes,Scott Menzel,False,Certified-Fresh,Fresh,2017,Battle of the Sexes is the feel good female empowerment film that the world needs right now.,male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.127, 'neu': 0.732, 'pos': 0.141, 'compound': 0.0772}",0.0772
m/1093641-hurricane,The Hurricane,Jay Carr,True,Certified-Fresh,Fresh,2000,"Its celebration of a spirit that refused to go down for the count is the important thing here, and Washington gets it shiningly right.",male,"['Drama', 'Mystery & Suspense', 'Sports & Fitness']","{'neg': 0.086, 'neu': 0.778, 'pos': 0.136, 'compound': 0.0772}",0.0772
m/battle_of_the_sexes,Battle of the Sexes,Tom Charity,False,Certified-Fresh,Fresh,2017,"You will want Billie Jean to prove her point, and that's game, set and match for this tidy crowd-pleaser.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.0772}",0.0772
m/1001634-bang_the_drum_slowly,Bang The Drum Slowly,Matthew Turner,False,Fresh,Fresh,2018,"Packed with powerfully emotional moments, but the use of the title song in the closing moments is a guaranteed tear-jerker.",male,"['Classics', 'Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.0772}",0.0772
m/battle_of_the_sexes,Battle of the Sexes,Robert Kojder,False,Certified-Fresh,Fresh,2017,"Even after the hostility and the circus preamble, the matchup ends with a classy handshake, one that will continue to spark discussion and change backward thinking",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.116, 'neu': 0.726, 'pos': 0.158, 'compound': 0.0772}",0.0772
m/battle_of_the_sexes,Battle of the Sexes,Peter Howell,True,Certified-Fresh,Fresh,2017,"Even if you've Googled the outcome, or are old enough to remember watching it on television, the film's reenactment of the battle and the bluster makes for entertaining and at times riveting viewing.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.071, 'neu': 0.849, 'pos': 0.079, 'compound': 0.0772}",0.0772
m/battle_of_the_sexes,Battle of the Sexes,Todd McCarthy,True,Certified-Fresh,Fresh,2017,"It's game, set and match for Battle of the Sexes, a massively entertaining account of the momentous 1973 tennis match between Billie Jean King and Bobby Riggs that also deftly deals with the numerous social issues inherent in the carnival-like contest.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.06, 'neu': 0.874, 'pos': 0.067, 'compound': 0.0772}",0.0772
m/bleed_for_this,Bleed For This,Sean P. Means,False,Fresh,Fresh,2016,"The boxing sequences are by-the-numbers, but Teller's performance is solid as he captures Vinny's overconfident bluster before the accident and his gutsy determination after.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.136, 'neu': 0.686, 'pos': 0.178, 'compound': 0.0772}",0.0772
m/bleed_for_this,Bleed For This,Michael Phillips,True,Fresh,Fresh,2018,"No flatfoot, no knockout, writer-director Ben Younger's ""Bleed for This"" wins on points.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.243, 'neu': 0.552, 'pos': 0.204, 'compound': 0.0772}",0.0772
m/battle_of_the_sexes,Battle of the Sexes,Liz Braun,True,Certified-Fresh,Fresh,2017,"Under an entertaining story of two high-profile people who came to represent social upheaval on a tennis court, the Battle of the Sexes is also a timely reminder of the backsliding currently going on in America.",female,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.069, 'neu': 0.853, 'pos': 0.077, 'compound': 0.0772}",0.0772
m/10009355-sugar,Sugar,Mark Pfeiffer,False,Certified-Fresh,Fresh,2010,"At a time when sabermetrics break players down into pages of predictive statistics, Sugar delivers a potent reminder of off-the-field challenges that affect performance on the field.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.949, 'pos': 0.051, 'compound': 0.0772}",0.0772
m/bones_brigade_an_autobiography,Bones Brigade: An Autobiography,Mike Scott,False,Fresh,Fresh,2013,"Aside from a lack of journalistic integrity, it's a well-assembled film, one that capitalizes on the charisma of its interview subjects.",male,"['Documentary', 'Sports & Fitness']","{'neg': 0.105, 'neu': 0.776, 'pos': 0.119, 'compound': 0.0772}",0.0772
m/1158528-goal,Goal! The Dream Begins (Goal!: The Impossible Dream),Ethan Alter,False,Rotten,Fresh,2006,It all turns out to be a modest success because of its cliches rather than in spite of them.,male,"['Drama', 'Sports & Fitness']","{'neg': 0.147, 'neu': 0.693, 'pos': 0.16, 'compound': 0.0772}",0.0772
m/battle_of_the_sexes,Battle of the Sexes,Asia Frey,False,Certified-Fresh,Fresh,2018,"Battle of the Sexes"" lobs some easy ones over the net, and the result is extremely watchable, if not extremely memorable.",female,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.106, 'neu': 0.776, 'pos': 0.118, 'compound': 0.0772}",0.0772
m/because_of_winndixie,Because of Winn-Dixie,Todd Jorgenson,False,Rotten,Rotten,2005,"...too aggressively cute and sappy, relying on close-ups and standard slapstick montages instead of establishing a genuine emotional connection with the audience.",male,"['Comedy', 'Drama', 'Kids & Family', 'Sports & Fitness']","{'neg': 0.166, 'neu': 0.656, 'pos': 0.178, 'compound': 0.0772}",0.0772
m/1158528-goal,Goal! The Dream Begins (Goal!: The Impossible Dream),Josh Larsen,False,Rotten,Rotten,2006,...embraces its feel-good cliches with an enthusiasm that's embarrassing.,male,"['Drama', 'Sports & Fitness']","{'neg': 0.208, 'neu': 0.56, 'pos': 0.232, 'compound': 0.0772}",0.0772
m/bleed_for_this,Bleed For This,Mark Kermode,True,Fresh,Fresh,2018,"A solid, but unremarkable drama.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.0772}",0.0772
m/1155467-glory_road,Glory Road,Jette Kernion,False,Rotten,Rotten,2007,"It isn't meant to be a movie that makes us think, or that makes us uneasy in any way. It's meant to make us feel good.",female,"['Drama', 'Sports & Fitness']","{'neg': 0.091, 'neu': 0.807, 'pos': 0.102, 'compound': 0.0772}",0.0772
